question_id,cluster
16435697,8
12612229,6
17412087,5
35505498,2
34422238,3
27810898,7
17229045,7
22254151,6
25319851,4
20966102,6
38117824,6
17384485,5
8320106,6
39151443,8
992136,2
26984555,0
24422724,7
19693782,1
12139428,0
24286544,8
14863576,3
26214245,6
25379098,2
9526873,7
7385374,2
928806,9
3861148,1
39533524,1
31946790,9
32689758,4
22946117,6
15555589,6
3134850,0
10831075,2
20629113,4
28917968,7
28999332,5
21739518,6
18241359,4
13010551,3
11651188,6
9100431,9
34657480,7
15898829,0
13729394,2
6603448,8
4293408,9
28862412,8
35590796,1
21735827,6
23111625,7
13093806,6
33426634,6
30032701,8
15622082,5
17819311,4
7381998,1
36169342,6
22120887,8
11850762,6
25726289,2
13792798,4
31657423,3
19655688,9
23409982,8
23704826,8
8535913,3
24540431,4
23021976,6
7199405,7
36447597,9
22386064,4
32660596,1
34662357,3
37166891,0
22411463,2
8953035,9
1905396,6
27208757,1
9645924,5
39509080,4
11366294,2
36385992,7
7969552,3
29418117,5
9486345,0
10773372,9
13936169,6
33680750,4
29471617,4
33971496,0
35585362,1
32177449,9
11388632,2
1111173,0
30036443,9
17320133,6
12853628,9
23159019,9
1956249,0
35722096,5
18799033,2
6438260,5
19782309,1
13018266,2
34336273,8
12851374,2
15821830,8
17060930,6
28267756,3
38778676,5
32358269,6
21886526,6
14413661,1
4113014,0
26897759,9
38618888,3
3442920,2
23800972,7
31063601,2
28705834,4
27607638,8
6931039,3
35761561,3
28288395,5
32874900,3
38071436,8
27219759,8
21158731,1
26361113,2
27034416,6
22253695,0
11622692,4
16837642,7
3894923,6
17438943,7
37732552,2
23809636,0
39143465,2
10866990,0
17197406,7
2470121,2
34005479,4
32079691,3
28477877,9
10497342,0
22534552,7
14922533,5
35593961,2
32141623,1
35583510,1
12170262,8
28022998,3
25775965,7
22891586,1
7973002,5
11798323,2
35330733,3
14429724,5
18598238,4
14195544,0
17005775,7
33325603,9
16787725,6
38960196,6
39829846,3
26278348,5
6203653,7
37865763,8
36491375,3
23833324,2
30585679,4
34462682,9
18456841,2
7070693,2
16387597,3
23295868,0
21045437,7
32334346,3
12810499,4
24109713,7
23891486,6
36362175,8
29701951,5
5315873,8
40140412,6
22436864,1
14236633,0
38881888,9
38807067,7
22848533,2
23711762,0
5164307,0
3898572,2
4360636,2
31402734,4
23872285,6
1431936,2
39407747,5
27883769,9
4888440,2
37022787,4
24624809,5
19610240,0
19617959,5
34714863,0
818942,2
29244434,0
33333980,7
1229414,7
23506306,3
22603750,2
38723055,2
39836449,8
34411047,2
33979709,1
34525893,9
12328678,5
31111493,5
38367206,6
22665833,7
8779497,7
28722677,6
38384829,5
13824973,8
9770133,2
29566846,1
14579231,1
33658216,6
22561495,8
5918633,5
34383951,2
27575354,3
11228153,7
3407414,3
16813088,3
2038247,2
33713149,8
5445462,3
31872863,9
3486372,2
17492923,8
24058127,7
22787826,2
24404729,1
7768633,6
8930370,4
34584484,6
17370820,3
28658918,4
25285665,0
14588682,4
23205147,4
11897028,5
28078327,4
26698401,1
33720318,5
553019,2
40121221,7
31960214,1
24981505,8
24607358,2
37302934,0
23839662,3
29901471,6
24834926,9
24087593,6
36258215,6
28119877,3
3730616,5
32991977,1
2828962,2
32040304,4
26805232,0
24056286,6
21039589,9
15807611,1
9870182,7
21922382,3
16500443,7
22156574,7
7829007,6
33751388,8
7629288,2
22133696,1
32121236,3
2828059,8
2041978,9
22251169,7
15258017,2
26187054,8
14258702,6
31949339,6
38679516,6
27194710,4
29847082,4
27959962,4
25914854,2
19261392,4
25490432,2
21640880,7
25455067,8
27790357,4
8449454,6
19169352,8
29743523,4
33657182,2
4295799,3
39084519,4
25720742,2
35540265,0
15947517,1
10475448,9
22878113,4
16022579,0
35984404,8
26876438,9
10018679,3
34257693,5
31795092,8
9445835,6
19527097,2
14658945,8
762764,0
24591917,3
38237598,2
1842389,0
23618728,9
29545601,1
31307014,8
38447314,9
14621224,1
2415842,0
20502312,9
21113773,6
31487381,3
16700779,3
14533936,6
32485542,5
32813162,4
30834395,7
33405490,0
28882496,9
7556499,4
32740320,2
11481618,3
24376574,4
38219558,6
28520450,7
36131003,1
8299270,9
23234436,9
37830512,4
5403138,6
37662869,2
3586295,2
35258750,8
33713501,2
24057239,5
18478240,4
35696980,0
16022245,3
2524998,9
35332978,4
16981303,6
34662173,4
37471079,6
6162823,3
36163949,6
15378537,0
38708729,5
16110968,0
27772934,6
21784116,2
11824137,2
22899536,3
34322896,2
20444155,6
15541418,3
39776675,7
37019240,4
12559778,5
12658224,7
30380551,9
39214277,9
29973598,2
26642433,3
36152287,3
4098197,0
36894878,7
11059203,1
39792641,7
1364583,5
6912867,2
12289861,9
2743070,6
19715854,3
26352833,7
15638468,0
18117748,1
18324753,0
26762053,0
18915481,4
21285022,2
1720743,7
37579590,8
6322158,2
36091759,5
36764709,9
8590813,6
8904271,3
13209539,9
32877873,3
1325568,2
35287254,9
34957004,8
34064104,8
38808452,0
14006028,2
26683509,3
34755256,7
20136274,2
13111025,8
18838328,6
27284196,2
27990497,4
18581174,9
33929929,1
37289559,7
18883222,4
19441031,2
30293680,9
29300175,2
550804,6
19228711,2
38361224,8
4476354,7
19961071,6
39408038,8
25663653,5
23378498,0
33442872,5
5772148,3
29641616,1
17039151,1
32239077,3
17088224,0
10011302,4
34576409,9
8934530,9
5234944,7
19545979,2
15881439,0
30746167,4
25429219,2
27827503,2
16820635,9
8674426,6
20602488,3
35825289,0
36034926,5
28594000,5
31577926,0
33303952,5
21366021,7
25028105,6
27973941,8
30492313,4
6335906,2
14779216,2
10599347,6
19915264,7
20341650,9
22244837,9
36612981,9
29997186,8
4782028,6
36068943,6
34856717,8
7389109,3
29591313,6
10860774,9
25543741,7
35997393,6
35871625,8
32731554,1
32821143,3
16705670,6
28128514,7
17887503,9
35692719,2
21282039,7
38528332,8
36725130,4
35998123,7
4065085,9
14355642,9
33067867,4
26741204,8
8158536,5
39580929,7
26711396,4
26936345,6
26295092,5
14924795,7
23355661,6
17398040,5
35423366,4
8764895,2
20600527,9
14609467,6
34574351,4
21309172,9
21713148,5
28522671,4
13440956,2
34216141,6
29363697,7
31806428,7
35407893,2
21370722,9
36923265,2
37242036,9
35628640,8
11387439,9
11580789,2
9937781,9
36425234,8
23103370,4
13703295,9
29796140,6
13711187,9
31468597,3
26949091,3
18064914,4
32033557,1
38877102,4
17220997,2
37661073,8
11280464,2
34315152,5
11298909,4
29489717,5
14898089,7
26321618,8
39029632,4
22557758,5
6165819,1
5891359,2
30264461,5
23420021,7
5812318,3
902039,5
14532634,2
21392956,6
21699022,2
20262687,8
14184623,3
10110295,6
39366291,6
18245975,4
22876655,8
25856475,9
21175922,9
8063012,2
36738309,9
31388828,2
39626338,5
30405420,8
30067180,5
9914393,2
15442717,2
1181233,2
29775539,6
6649990,2
29794853,6
14850960,3
33665542,1
26527493,7
28759361,9
36386761,5
144218,4
33335937,7
12894154,0
18131839,8
2591580,7
35356198,4
26106833,2
22331396,7
29590189,9
38906797,6
23935029,5
26822873,5
31348238,0
1554673,5
17252024,4
32325075,5
10368153,6
37432161,8
30636248,6
21153407,2
39355483,8
22135108,3
22179718,6
1672113,7
32705280,0
23210644,4
14199168,3
29972991,4
31878409,2
26166248,7
19604825,3
19544545,3
26441236,9
21528899,9
18692818,0
25407738,7
31644677,3
27651993,0
12182744,9
33914593,6
30754926,8
18428457,9
36210157,8
34706485,8
36163147,0
28951256,2
18472826,2
10818445,9
13143218,7
26887558,7
20456759,7
30354380,6
33314704,8
4106332,2
39450903,8
37659066,2
18615022,0
36014646,6
19376994,7
27000754,5
37454726,0
13754880,3
34005062,0
39976348,8
9515559,7
26188763,1
39050676,6
19132927,4
23531110,7
24785657,2
18502197,6
32868911,7
22263679,3
5415199,0
19414060,7
2680619,6
22816409,3
27981595,2
31436023,4
31605888,6
38903443,9
26440574,9
13179917,6
27715429,2
31911465,0
36789493,9
21367320,6
26002936,7
28082017,7
29467807,7
7680343,2
12945387,4
30270899,4
27999685,9
22488693,0
35685146,3
30331943,1
37232804,5
19012948,6
22716035,0
11959434,9
37644773,7
31655788,3
18166360,3
4698755,8
38164191,6
28599012,8
31693683,5
11462235,6
28634422,1
19791208,2
36967011,6
13703724,0
14633290,0
23055860,7
21848033,5
30202445,7
37058194,0
29836948,8
12868559,1
23199042,6
33804118,4
14398868,4
37530500,0
28975467,0
18312886,2
35228991,7
14828945,3
4163740,2
33597066,6
37310695,3
21649113,5
29597831,3
34818228,3
36289259,4
35922675,5
32855029,6
19670697,7
8979031,1
1151207,2
38358521,7
24062013,2
21310797,2
40063530,6
7074051,3
31353423,7
30998543,5
36607953,4
33984132,0
5972506,2
11636162,3
35135979,6
16575250,6
21189294,3
27851087,4
31501806,3
26941785,6
19295832,2
4922623,0
22752467,7
26328818,5
17858553,0
38876429,4
29070176,0
23343709,8
26224484,0
9270931,3
33335291,3
32894378,8
27885855,7
22869719,0
22522330,5
28614911,2
34936193,3
34447789,8
32422279,4
34897280,0
32838397,6
10455538,8
32170913,7
23759873,9
7274521,0
7881110,3
27789298,4
30289289,1
21542301,3
5903501,7
25469869,2
22699808,9
3651339,7
32427207,2
36504073,4
28178477,8
37550934,6
36066054,3
4513937,2
37493102,0
23716734,6
29965571,7
16883360,6
23006023,5
25839183,7
28646271,7
24509307,5
9375878,2
20098319,2
34525277,0
31231115,4
39346549,6
4131546,0
28521142,5
27434153,1
20391489,2
35550913,9
25492346,9
20441762,0
31449291,4
26923433,0
27000546,6
32376579,5
27289344,0
29704164,6
21607965,6
39297328,0
34687818,5
20462833,3
39843230,9
16500798,0
12065019,3
35179953,9
32231896,2
4785918,9
32975638,6
29222034,6
23311483,0
19121894,5
34601505,8
12880324,6
35353771,9
18157259,9
26921854,3
6854662,5
37913101,7
40038519,5
16121686,1
37111118,0
27195594,2
37521814,7
6895205,2
27414913,3
6849582,2
37685459,5
5046845,4
31268914,8
21512572,6
21721545,7
17571349,3
22676327,2
22488553,4
1490429,2
27391292,1
19646627,8
16678500,5
35944841,4
23140799,5
31088263,8
29785941,1
28399233,6
26246233,9
9174234,6
6466628,0
30703988,2
27237072,9
23160476,1
23522539,6
34180827,3
27915151,6
39314024,9
38988705,1
900420,3
27587108,5
38685620,2
37560990,2
27957831,2
36892829,2
6713463,9
5180521,1
35374933,5
23288447,9
4226824,2
3247183,2
32905668,5
9312082,8
20018092,2
35141092,7
39370510,0
31192752,4
36582696,4
34015615,6
39018998,9
34048210,6
2900362,0
1999412,6
1080920,9
2863406,7
18439316,4
20887555,7
15398865,1
15169015,2
28814603,8
35630020,5
29545547,0
11380380,0
23640624,7
39491918,2
28015865,0
34427715,4
28256804,7
5068100,9
36802811,5
36661682,1
30610885,8
39987071,4
37956517,9
35795089,5
16746685,6
26954694,0
30668106,2
36164170,2
28277137,8
14888843,2
32872828,4
6681243,5
4735732,8
32852208,6
28513480,3
17944235,3
29096898,8
35351203,6
20638999,5
24764431,2
37200386,3
10773010,4
20012919,6
37646631,9
38013618,8
10044903,5
9283606,1
33384112,4
27038061,2
2102294,2
37231619,5
4717751,6
29061751,2
19002235,4
36655901,8
12888655,2
3746672,1
25317270,2
31108850,5
19256155,7
35324657,9
35778136,4
5551286,4
38073332,3
2102216,2
19236833,6
4560554,4
15761528,8
29690535,6
37901186,4
9484232,2
34117072,3
4919681,6
1489041,0
23641871,0
35032792,6
35261895,2
11216894,5
38895856,8
19804129,9
24811286,0
39901860,9
31924543,9
39663469,7
37045399,5
20710532,2
11251257,9
32350505,4
15374291,1
28267870,5
19728908,4
22466821,9
31984914,2
39086029,4
21586655,6
38622500,1
11715227,7
32577351,5
8957429,9
17309453,6
21527770,4
20365878,6
18240549,0
36286333,7
34674558,4
25927578,2
22041231,2
38269658,7
31385175,7
39964995,4
8820451,2
10526847,0
4695337,4
5474624,3
33944914,4
33795241,9
12391092,9
27291870,8
22796024,9
34367353,0
60680,7
31917430,1
24330068,0
13077939,6
38509208,0
33060192,4
9917334,9
5097005,2
25705707,6
29171937,6
10554276,0
20329927,4
37355662,5
32217242,2
30751547,1
30838820,9
39406836,7
1071277,0
39003251,6
30107606,3
2345331,9
8223137,3
4922926,9
13900946,3
11124121,9
2553672,2
21731133,7
37266221,5
28640971,1
5824859,5
11726866,3
9041958,1
15724672,5
29687761,9
34197936,4
5452931,2
10095299,6
37837311,7
3068839,2
39313273,2
15409132,6
25277433,1
18135547,6
38385558,5
21478132,4
16451509,7
34059399,4
30634243,9
35087630,3
14283086,9
2405936,9
21147095,3
10121485,0
17596250,7
35661474,8
38686206,6
15555968,3
4010507,0
23451359,7
3463698,0
9118322,7
27518446,3
37783991,7
11005233,9
1423214,9
37681840,2
24727929,6
2397324,0
21188579,3
32554641,5
31236247,5
7258245,2
39121709,8
30897250,1
37773037,0
1049320,2
13504424,6
29847535,2
24621792,8
1042451,6
28948385,0
36265049,3
24947418,6
31264735,7
20037426,0
15272637,5
40024017,6
39174657,0
35919242,0
19550326,3
33476755,6
38788066,7
28354550,3
25619945,2
35570319,9
23894138,0
4877924,6
28630249,8
29928457,1
38648328,7
18438934,3
38790368,8
33807424,7
12448426,2
23834765,8
24801534,0
10942236,2
26853262,2
22811382,8
5409308,7
23808918,2
15635972,2
36409596,4
24428091,8
29406767,6
352079,2
14469685,2
34789938,3
30759381,0
24370721,9
37677496,4
12062715,6
27302424,2
13658930,7
33928553,3
11606091,6
24099620,4
30595908,2
16491594,6
8288133,2
35360816,7
8695422,8
23047450,3
39400957,8
34554347,1
18858676,6
9428419,9
1098118,6
7279355,0
25299624,1
28679154,2
12326117,9
20302196,9
18844894,2
16821674,2
34367078,1
4924273,6
28125565,3
12108913,9
1824735,1
23144164,0
36527407,6
32802334,3
18881741,4
7834907,6
26745536,2
27042627,5
17978073,3
32213251,6
7276232,9
34063514,0
15841024,7
39652954,0
5407647,0
25917528,7
23640588,6
19216630,3
2733660,2
5127991,8
39837732,3
7660231,0
22043658,6
18905392,9
32580489,3
37768058,4
39323817,5
32394655,2
34550005,3
8027065,5
6889640,2
33135942,2
3265232,9
3448505,6
38309025,2
23529312,6
20112500,3
18653004,9
24809425,9
19315030,7
21047524,8
27662072,3
36870792,4
14225513,2
28206600,6
20741435,6
32974691,3
37716326,6
13531247,9
31192256,8
32239228,7
33027687,2
21542753,9
5866475,2
16976405,1
34011154,3
28622414,2
37413144,2
33245685,1
863234,9
23221747,5
20037687,3
33371664,2
18695990,5
39131755,6
10068419,6
34344025,3
39372150,5
35282826,6
25435656,5
24366775,6
16728695,8
34481205,8
28066146,8
6134933,2
25839070,0
11056821,9
17875037,6
21703142,7
6978331,9
37191442,3
2378110,2
34788422,7
35407514,5
11832824,7
26989736,6
38860185,5
15110685,3
27100278,8
37471934,0
35101847,6
29839397,3
30064894,4
30681997,4
791098,9
17437025,6
27558559,6
34543830,2
10446440,5
9567326,1
26598064,7
19889821,5
32879491,9
37788567,7
12406827,5
28794015,0
26914900,6
24650612,8
5012560,2
33959632,5
39971597,4
19373759,8
5550145,7
13936170,6
22801307,0
5882006,7
18353203,4
31518664,7
38600982,2
19648648,3
9384918,7
22489425,1
29463075,4
33496350,2
33772547,2
31397170,2
29322753,7
7900488,2
22098390,9
33190668,0
36972604,3
35464931,4
22367854,3
34451403,7
19507010,8
24024510,4
35736598,5
33242629,6
33761087,4
36574494,2
23945949,9
10428399,9
27930732,8
35006623,0
31467421,8
19922370,1
92928,2
24557707,2
26326663,0
24617100,2
20990538,4
33641756,3
26933761,5
22976596,2
5756427,4
3332494,6
36388632,7
26797025,4
17968100,9
34157247,1
34071433,3
33071152,1
37379492,6
7339685,1
14968560,9
26757412,4
37150065,1
37851443,2
25468014,7
19513761,2
14292349,8
931699,9
38983743,0
33694940,4
7065761,0
8497428,4
17584973,2
25779274,3
12838111,0
26620076,4
28673564,0
32970960,8
13168374,2
38405158,5
21071264,6
34463263,6
25585151,9
35342769,4
34896705,2
35981030,0
36546998,1
19250247,6
23360801,0
34322778,0
32084646,0
37140143,8
35228855,3
32869518,6
4239825,2
1195911,0
24524576,7
35946442,4
37422982,8
5629745,1
2825364,9
40122639,7
7076349,8
21124976,3
29443497,5
17492512,6
12527525,9
36873924,4
30921986,9
8612391,0
17931579,2
4883270,3
26544888,2
32974976,6
31269974,9
34597243,3
27743043,1
39143671,9
39798306,0
31341622,8
14218992,5
36827182,4
12076259,8
36707741,8
39792325,5
14673547,0
25458468,5
37006542,4
18222933,5
37403816,5
37329448,4
27317045,6
10011035,9
37213139,5
32365395,6
32462757,2
34377408,7
25991081,0
40028975,7
34417577,1
5322860,7
27449670,7
17210650,7
122327,5
36949105,4
30224418,1
22665215,4
15533680,0
7864519,2
22284430,0
21119726,0
17943523,2
35456478,3
24171075,4
9304983,5
11647805,2
7778215,7
29757848,3
37516575,5
30376266,4
20749599,7
26728001,0
13351341,5
11917944,5
34925849,2
28456089,9
13014297,8
16130154,6
28271185,7
33629782,9
2360291,2
36870722,6
38187330,5
37040867,9
39054328,7
18040752,6
25926957,4
33106298,0
27951295,6
25702118,1
35121538,2
35304024,3
34571352,2
35833520,7
19877306,6
29391630,5
15732491,8
20228649,1
16749659,9
9637892,2
21059929,3
32171909,3
31108022,9
22054978,8
14056723,9
33093213,1
11922857,5
24554376,2
38437189,8
26744155,1
25747362,5
13502623,9
21987701,6
25241970,2
814227,6
36867567,9
23679431,9
1163113,0
25519354,7
29292831,4
30643229,5
24125945,2
36783579,8
22991226,4
21436618,7
16396686,7
39128086,7
6795330,6
18238184,2
34258650,1
38712462,7
33571511,6
30356812,6
18557390,5
24314801,6
29784774,9
40010438,4
21899416,9
31395766,0
24815943,9
32157306,3
34471068,6
16192502,9
40129428,8
33616747,9
39322708,0
25021271,8
25018102,6
18679108,7
20329628,3
39407674,3
37102408,3
18118622,9
14219058,3
33683603,6
34275053,6
31547932,7
5832143,0
20473137,7
3309878,9
33770844,6
10647165,5
16070160,9
24283958,0
25128994,0
39615520,8
34128777,8
22850140,7
3737900,6
30082330,2
33007626,4
6154409,2
39892605,5
15737245,0
33621935,8
17985774,3
16901130,5
9251040,7
21924275,4
22912351,8
35663705,4
32054046,2
30041484,9
6048576,6
37771263,4
8083263,6
39698432,7
319426,6
38052930,3
33986784,8
39598606,5
34229140,4
31670575,2
17389011,8
30669492,7
22785193,8
24044330,0
38182258,5
24590022,0
4263001,5
30175285,0
26255530,5
21456078,5
8870261,3
33072866,0
15951448,6
36455382,6
35830915,0
24434690,6
34730452,9
23685092,9
33193180,6
18989291,7
31999669,6
14743127,6
20431640,6
36359869,2
24960814,6
7063743,1
32025676,7
39018232,4
29659497,8
20931571,0
26266464,6
31304007,1
34006658,1
38554640,1
29975588,3
22018652,9
28992000,1
37967949,7
10979534,0
37317140,2
26695506,3
4007289,9
31663578,2
959479,2
32596431,8
3274334,2
33345482,7
19566419,9
15889817,1
28628836,5
18920010,4
36959580,7
30828030,6
16616728,2
26761963,7
26433682,3
32758479,9
30025824,7
37664850,8
28045238,4
17757350,4
36564059,2
37732180,7
39002849,4
7619109,4
33707300,4
16234975,9
38223910,4
11667171,0
24789782,6
33203655,4
32807745,3
25182685,3
37761173,3
19479934,3
34610959,7
6194659,1
38836312,3
20561808,7
30100016,8
29936563,8
2352018,9
33700328,5
7553306,5
22396761,4
752308,3
9762301,3
8583136,2
39140679,5
15033409,9
2671668,9
33206356,3
20905350,5
35847419,0
15978571,0
17894168,7
19865347,4
29066411,6
36850514,6
23004729,2
36894678,4
22785929,3
36605866,0
2090424,6
37089933,5
4651693,5
20892096,0
20649282,2
30252258,0
22939059,4
32117340,8
28725367,9
28411806,8
24588543,2
7101126,9
39028908,2
20579740,7
37043151,4
36645668,5
27182350,7
14186260,8
3616721,3
35073718,2
37026745,9
40079435,7
18788878,9
1659380,2
8946810,4
22254253,7
32895660,6
15761059,0
1203639,4
17129393,3
35084454,8
31079649,6
25157090,0
15754208,6
26793625,3
15322171,6
10539823,6
31387113,8
40120122,6
30064191,3
7960982,6
34051702,7
27243170,0
21827818,6
9100909,5
3343768,2
3976772,2
4222595,2
39715354,1
4686241,9
17754152,5
16620391,2
32929952,3
790960,4
29039488,8
34768129,0
32860263,2
4923509,5
29419316,7
26665799,3
14982912,6
22925096,5
34849733,9
17389388,2
16039092,4
39634736,5
32929318,2
28405899,7
5174770,7
18181322,0
26666511,7
7829188,2
1043382,2
23012623,4
7894261,9
18504753,7
37902450,7
35704716,4
2402694,2
33826600,6
9120765,0
34316403,4
36772434,1
25465264,3
38041609,6
20042717,2
33725345,9
39753281,2
29149805,5
38070435,4
17797489,3
15450661,2
3676628,6
12825140,6
39829578,1
26445760,3
11856013,0
33133964,6
3177057,2
37693497,8
24381482,5
35082076,0
36731365,9
27434593,0
26327189,3
35852579,6
29094291,8
27531620,8
14448447,3
23713434,5
12265695,9
20073240,0
13151785,8
18137614,1
17117912,8
34626618,6
32808410,1
27407430,7
17625438,9
16561754,3
26284205,0
542596,2
33363207,6
28552998,3
23591507,6
32865597,5
4795772,9
5081610,7
26441740,0
35311343,0
24122568,2
36513625,5
31950550,7
258296,0
25991666,3
29489107,5
27352907,4
18842779,3
28161862,1
23637219,4
15660297,4
29458228,3
29012685,2
32868944,3
27734776,7
21126625,9
11359538,9
40008407,6
30539575,3
7960600,1
18511962,5
12866132,5
19772023,0
35713739,0
11766287,3
6140439,1
26598559,3
20021725,7
37518337,4
25888357,6
31477714,8
20843549,3
15511349,3
22717179,0
29335486,2
6592054,6
33077804,4
26627553,4
25150939,7
3297028,7
39960942,0
35108639,4
8234923,6
35527349,0
2897590,5
26446973,6
33727000,0
38648176,2
10921162,2
13327615,7
1986152,3
35192519,2
22163045,1
36837385,0
2435764,9
12975769,2
6875944,6
27866796,0
9519346,2
33092732,2
37221480,5
37366418,5
39435518,5
11181519,9
30017614,2
33457258,4
12586734,3
18974728,7
29197248,0
31360386,9
38770681,9
23728949,3
34664700,0
28456347,5
2554758,9
18166734,8
38255422,6
35849994,9
39482836,3
36150868,1
9153844,6
33984470,5
3866520,4
27364923,2
32641895,6
34519831,2
36747280,7
11971667,9
32140096,5
28675310,2
27917054,2
36991830,6
36323608,6
27209071,6
6811549,2
19469963,3
28702293,7
17646023,4
14174395,3
21977987,2
2922072,3
19819821,9
13881621,6
24673036,0
11221728,9
37104100,9
31837310,9
20649595,8
35810416,4
37978225,6
21317284,2
35091623,9
27406293,5
36918953,5
32615697,8
31264321,6
27372479,5
15229202,7
28929139,2
31066930,0
30020930,4
2025964,2
3985305,1
29104323,6
38530407,8
28421540,0
27691147,7
21847312,8
9787815,1
14021987,2
11501843,4
38303797,4
37776748,7
29975111,2
34042123,1
18768093,0
33429487,7
21497591,7
24045554,1
37306741,6
905005,2
21274526,5
33780334,0
30627899,3
12645782,6
5768406,2
18696303,9
26702689,7
3843188,3
39821339,5
5431958,2
9817292,5
23837877,7
4870771,3
30343156,3
9314824,6
10318351,6
7348144,9
33288798,7
15756007,5
36584425,8
31561965,4
16755042,7
24573354,0
34081424,6
30691347,6
30418181,4
25836358,6
2278665,2
31123308,4
36204534,1
23707644,9
36592907,4
24640154,6
21145909,3
34775833,0
30022017,2
27062652,8
20111254,2
21802519,2
13242221,1
4872183,6
18626533,7
15709227,3
25303839,6
16276268,4
21647054,8
9148782,9
19123269,3
15828294,5
31577280,8
32919316,2
39616631,3
8439042,3
7037938,4
20160983,5
29729956,7
36001620,1
35433166,0
37127556,0
38806295,5
30564818,9
18346894,9
31584379,2
40056887,4
31500173,3
32728212,8
3238150,9
33395903,3
25253618,1
33313048,6
23282945,2
22109712,7
36297610,3
31185130,4
22649379,5
14332114,7
28488492,2
25459285,1
38594352,6
16927428,2
7884712,2
33319060,2
3503861,3
17568481,8
10492548,9
17408825,0
7016509,1
28032722,4
33802391,2
16989842,1
28259366,9
40120596,9
26104434,4
24432209,4
