Id,dominant_topic,topic_weight
28086865,0,0.7067858298758769
39663117,4,0.9548768247360461
37259168,8,0.8183304001891836
22412231,8,0.6648681152047611
25090735,7,0.24760459781945293
25279059,1,0.5486694638159861
22719224,2,0.4252742026208665
7549662,3,0.6468260801417014
28233633,6,0.4143116924623816
40091963,4,0.9151953912315642
1366274,8,0.41909364185739334
1751959,1,0.5050408275911591
11596423,6,0.5729174746529679
23042962,0,0.3405019280553646
4638806,6,0.4055485237087241
4585692,8,0.49660240560694785
39397720,1,0.29104413020098374
35880247,6,0.5386645290752582
32969757,2,0.7367495190745291
2323080,7,0.4653419670842581
32535816,8,0.49475525995343256
20383151,3,0.7526423991119191
3610071,6,0.5204140279446734
13596408,6,0.7143157212887447
39970303,6,0.43922000364629527
38164587,6,0.5105314536440633
19094441,5,0.8708085514110285
26077231,4,0.4932345037031941
39066567,4,0.4138463211147432
27462337,6,0.3372183642870501
22865573,1,0.5180493733391608
22739592,5,0.5477336147523736
23785155,6,0.5632197407641532
39231607,1,0.5597803506091099
39518350,1,0.4838369130009074
25571861,3,0.6534644041978402
31614866,0,0.8756389362376825
15745418,6,0.5412115239302546
15900883,7,0.5947663416835752
32023183,1,0.6894395003072875
39549494,1,0.7261152829579237
38895185,2,0.9033245814730411
35792905,6,0.8629893034329574
17717282,6,0.5474664107641413
11040626,4,0.9790381499064804
36747114,2,0.33128587029924556
3695202,0,0.2836307635318937
29552575,5,0.8596159308018091
21058514,6,0.4318136873886064
33769143,0,0.32671824753794737
6239042,7,0.48677240320574244
13144158,6,0.8140422447777835
34278866,8,0.4503341939942538
26080958,8,0.5313950273703327
5834054,0,0.5196168725239447
25705544,5,0.4203035459180886
27542341,0,0.5950560685632484
38316294,5,0.5601495953937932
20110006,6,0.37261061393377215
33127008,8,0.4684312925418532
18596189,0,0.5839888804878681
2483840,6,0.7501425575293731
20803932,6,0.2911901102661752
4848965,2,0.34277220784145235
27056575,0,0.781231352927201
8701419,0,0.32757511416235585
4690155,3,0.5347190802549419
26673267,2,0.7473708374396844
32463870,0,0.6469573515536747
36908926,8,0.49118305661028117
19472499,6,0.5027253329771798
38780122,1,0.5399515375177583
37015876,6,0.40434823619365606
12030085,6,0.5338370858808811
29859761,6,0.3688657921582648
33753832,6,0.9184281080944929
4676973,3,0.40226848769178336
39111903,0,0.45563455161477123
27177212,7,0.8097223171929219
22108306,0,0.8409530652630453
38792077,6,0.3107870261936597
32589767,8,0.36609296242471495
3402694,1,0.3827850148350441
35942081,6,0.42644144424628566
26753268,5,0.7705847400550396
26487648,6,0.5219557531070118
19338748,3,0.6917687775229223
19111047,6,0.6775355892804883
13980656,6,0.4555503623317738
30849351,0,0.7642722956178093
33655933,4,0.3416761801014569
13163895,7,0.4980753984966966
13356680,6,0.37366851797886225
16991754,8,0.8002734909705562
18380766,4,0.2794652075947681
