K,topic,rank,term,weight
20,5,6,arrays,0.5194674624766099
20,5,7,matrix,0.4605143263301214
20,5,8,shape,0.437921396596581
20,5,9,import numpy,0.41064487639907865
20,5,10,numpy np,0.3824603134340473
20,5,11,dtype,0.31438250544688673
20,5,12,zeros,0.295744050185014
20,5,13,2d,0.279548806458164
20,5,14,scipy,0.278790619107622
20,5,15,values,0.25857279104942216
20,6,1,url,1.5529604076977697
20,6,2,page,0.6278475403129933
20,6,3,beautifulsoup,0.6224621836627544
20,6,4,requests,0.620872475441247
20,6,5,soup,0.577469859644871
20,6,6,urllib2,0.5216836898105973
20,6,7,response,0.5120063266421658
20,6,8,html,0.511037982560963
20,6,9,url url,0.4977814461242264
20,6,10,content,0.43782232322211095
20,6,11,text,0.43569191278832375
20,6,12,urlopen,0.3952557612118809
20,6,13,urllib,0.393169060140222
20,6,14,link,0.3772920005487652
20,6,15,json,0.3724380322800945
20,7,1,request,1.302979223055362
20,7,2,form,1.2121275710319497
20,7,3,post,0.9650161395522289
20,7,4,html,0.6801900988408829
20,7,5,forms,0.6216743091316963
20,7,6,return,0.5574001185803987
20,7,7,user,0.5561554116493728
20,7,8,request post,0.46300804203928975
20,7,9,view,0.4273070943091504
20,7,10,views,0.35498808322407976
20,7,11,username,0.3532877584324639
20,7,12,flask,0.3387092215143734
20,7,13,password,0.33705039749272026
20,7,14,render,0.3296099020705379
20,7,15,request method,0.325359144066973
20,8,1,file,1.6698885180751557
20,8,2,open,0.9584647620595218
20,8,3,files,0.8358304741197561
20,8,4,os,0.7811272205395452
20,8,5,txt,0.7097713386673005
20,8,6,csv,0.6649302465904294
20,8,7,path,0.6593508586938577
20,8,8,line,0.6200680500883994
20,8,9,read,0.5298756502620923
20,8,10,write,0.5102859297502896
20,8,11,os path,0.44460024361984646
20,8,12,filename,0.43714452001370774
20,8,13,directory,0.40612190732108644
20,8,14,text file,0.3673078046676056
20,8,15,script,0.3276414165637937
20,9,1,print,1.2717370842129139
20,9,2,input,0.7845827159983487
20,9,3,int,0.6037584855235736
20,9,4,number,0.5876874461115357
20,9,5,def,0.5285766377298242
20,9,6,range,0.5264056524384096
20,9,7,return,0.5055321626652233
20,9,8,code,0.48352243205437473
20,9,9,enter,0.4763284678869997
20,9,10,function,0.4382310905355221
20,9,11,len,0.406485666806482
20,9,12,program,0.3735880975736662
20,9,13,str,0.3417212344686806
20,9,14,loop,0.33385897787558744
20,9,15,numbers,0.31881676991955366
20,10,1,tkinter,1.0497172850744025
20,10,2,text,0.9178661203695936
20,10,3,button,0.8859594352635868
20,10,4,label,0.7018361813108198
20,10,5,tk,0.6808411581756544
20,10,6,root,0.6748625983318115
20,10,7,grid,0.6088584558736465
20,10,8,pack,0.5674956113519137
20,10,9,window,0.5383398933924338
20,10,10,frame,0.523328051589184
20,10,11,row,0.46752970008224026
20,10,12,grid row,0.452236328764113
20,10,13,row column,0.4266994962102024
20,10,14,mainloop,0.41194135504967766
20,10,15,command,0.3850821325476016
20,11,1,django,1.7108323918334463
20,11,2,settings,0.5862176384863341
20,11,3,django contrib,0.5461040432595141
20,11,4,contrib,0.5394748880756648
20,11,5,admin,0.5356540601849937
20,11,6,py,0.5163519770057666
20,11,7,urls,0.5113734597386635
20,11,8,app,0.48894954072823676
20,11,9,views,0.43392698514608596
20,11,10,template,0.39909798282617936
20,11,11,url,0.37432114813518136
20,11,12,project,0.36798294830484557
20,11,13,auth,0.31307652471872405
20,11,14,static,0.30957452055867646
20,11,15,settings py,0.2939412143243387
20,12,1,server,0.9636312218569372
20,12,2,socket,0.7545293620371164
20,12,3,client,0.5997322666612137
20,12,4,send,0.5296926504638628
20,12,5,port,0.5082139649899513
20,12,6,script,0.4944053803292878
20,12,7,run,0.47446395553577225
20,12,8,thread,0.4518266284582917
20,12,9,time,0.4310050806198227
20,12,10,connection,0.40880979276314244
20,12,11,process,0.4056633936812662
20,12,12,subprocess,0.3956728417635547
20,12,13,start,0.3676882521730634
20,12,14,connect,0.36483982629168255
20,12,15,host,0.35100140179126477
20,13,1,00,0.8440928582500603
20,13,2,12,0.6022656896000144
20,13,3,10,0.6012814417924826
20,13,4,01,0.571937722683188
20,13,5,11,0.5475529678070694
20,13,6,00 00,0.4739409769952454
20,13,7,datetime,0.4729648588073446
20,13,8,date,0.4722934155308206
20,13,9,15,0.47157902997497153
20,13,10,13,0.44974241135849213
20,13,11,14,0.4020785395604521
20,13,12,02,0.3966845186793324
20,13,13,20,0.3836051694064482
20,13,14,30,0.36371854232869016
20,13,15,16,0.3583235214970422
20,14,1,plt,1.0437100665741017
20,14,2,plot,0.9613540686761596
20,14,3,matplotlib,0.9436568164372049
20,14,4,ax,0.4586534161511304
20,14,5,pyplot,0.4229856666953737
20,14,6,fig,0.4201679140876207
20,14,7,import matplotlib,0.40907670419441555
20,14,8,figure,0.38624487091989584
20,14,9,matplotlib pyplot,0.3696959082358409
20,14,10,axis,0.34525839345388326
20,14,11,pyplot plt,0.34325411887988855
20,14,12,import,0.32058393965540394
20,14,13,np,0.29982995460976436
20,14,14,color,0.2959118705657956
20,14,15,plt figure,0.2645804893996232
20,15,1,list,2.1445734039274003
20,15,2,lists,0.6541984669120781
20,15,3,dictionary,0.5604272621440474
20,15,4,item,0.4858952030844974
20,15,5,element,0.4379865972607368
20,15,6,value,0.4028025150675474
20,15,7,values,0.39511111344386757
20,15,8,elements,0.393270313943986
20,15,9,append,0.38695000347312647
20,15,10,items,0.35935443540211
20,15,11,key,0.3558891244303103
20,15,12,want,0.27592445529578724
20,15,13,list list,0.2652290951219244
20,15,14,dict,0.2607142523287637
20,15,15,keys,0.2579133569501366
20,16,1,string,2.0107026978087776
20,16,2,regex,0.6178993374629718
20,16,3,strings,0.5284693963457472
20,16,4,characters,0.5235967836895059
20,16,5,match,0.4755464505978933
20,16,6,word,0.44244682038339583
20,16,7,regular,0.37791162831213354
20,16,8,expression,0.36829430786073364
20,16,9,character,0.3561588885918653
20,16,10,text,0.3545593254653592
20,16,11,words,0.31420241060849274
20,16,12,python,0.31398181562706223
20,16,13,regular expression,0.29667346967594616
20,16,14,split,0.2880641904785096
20,16,15,replace,0.2672242249361125
20,17,1,image,1.2882587955664406
20,17,2,pygame,0.8835796716220766
20,17,3,images,0.42876143177344295
20,17,4,event,0.39702002818955756
20,17,5,png,0.3800680527984151
20,17,6,screen,0.36116551774036704
20,17,7,display,0.3542336502226521
20,17,8,pygame display,0.3190598484515503
20,17,9,255,0.28019496388262133
20,17,10,cv2,0.2648486381504496
20,17,11,rect,0.25827061914465715
20,17,12,img,0.2564265906294877
20,17,13,blit,0.25469107968188154
20,17,14,draw,0.2428605170079862
20,17,15,event type,0.23377955951838086
20,18,1,db,0.6782721709187777
20,18,2,table,0.6425795080578065
20,18,3,database,0.6414286724829771
20,18,4,query,0.614006103135295
20,18,5,id,0.5904205484274697
20,18,6,cursor,0.520694963532655
20,18,7,sql,0.46655050839668466
20,18,8,sqlalchemy,0.43616353789891343
20,18,9,execute,0.43057519853043213
20,18,10,select,0.40879228821234703
20,18,11,mysql,0.3952809680326101
20,18,12,key,0.3492643134747472
20,18,13,column,0.33213976823747476
20,18,14,insert,0.2914930394959305
20,18,15,connect,0.24242293958199623
20,19,1,install,1.0414297735419746
20,19,2,installed,0.6820211663733221
20,19,3,pip,0.6778966075807722
20,19,4,module,0.6065972947780275
20,19,5,python,0.5800393798571779
20,19,6,setup,0.5181367152316547
20,19,7,package,0.4995399258430951
20,19,8,version,0.4630347018973206
20,19,9,py,0.44149139595124
20,19,10,setup py,0.4325889935407512
20,19,11,error,0.43098911974751103
20,19,12,import,0.3698499139328895
20,19,13,run,0.36620567254798336
20,19,14,command,0.36084295375252917
20,19,15,pip install,0.3582330218502679
