Id,dominant_topic,topic_weight
28086865,15,0.46689924609849376
39663117,13,0.6925484721276433
37259168,8,0.6584257982240459
22412231,8,0.5029661309769714
25090735,11,0.4388426490222942
25279059,1,0.5071722203404573
22719224,9,0.31739885970480675
7549662,3,0.44219287432699317
28233633,2,0.22691374750627938
40091963,4,0.8286555601425624
1366274,8,0.31118373119578624
1751959,1,0.4530899669735702
11596423,12,0.35175954905055495
23042962,9,0.6398863642218968
4638806,15,0.2358545794965064
4585692,8,0.4170998457021216
39397720,1,0.21064741780190618
35880247,0,0.41422580536156933
32969757,2,0.4262866633457417
2323080,6,0.2412537346052128
32535816,9,0.3472904656739303
20383151,3,0.5975410053832124
3610071,0,0.2719763911442269
13596408,0,0.6521227472572495
39970303,0,0.2750772912153231
38164587,1,0.43217627715012574
19094441,5,0.7126750344924425
26077231,4,0.44186612342049686
39066567,13,0.4417041800456856
27462337,11,0.39741442434192675
22865573,1,0.3880375718544254
22739592,14,0.6512780843818469
23785155,12,0.47499868455721417
39231607,1,0.4585063600122562
39518350,1,0.3625394115005069
25571861,3,0.45066924682723797
31614866,15,0.906696656387161
15745418,15,0.376463894604524
15900883,11,0.40718277468547454
32023183,1,0.615296687176861
39549494,1,0.645977304100557
38895185,2,0.8225728370582837
35792905,0,0.7880691785300312
17717282,0,0.27596275958933697
11040626,4,0.8394965485913232
36747114,12,0.31249364053162465
3695202,15,0.2690376027188256
29552575,14,0.7892096006165709
21058514,9,0.27214497521881376
33769143,12,0.34979678014979826
6239042,6,0.3994405382792408
13144158,0,0.8140011076850815
34278866,8,0.3267230061341332
26080958,8,0.4190312016718168
5834054,15,0.32332325198304246
25705544,9,0.36802904274362597
27542341,9,0.657156775658737
38316294,5,0.34262591640180295
20110006,9,0.4089677620160232
33127008,8,0.26863412402381665
18596189,15,0.44226053157070505
2483840,0,0.34041461335411416
20803932,3,0.2119012199846874
4848965,3,0.3239933465306925
27056575,15,0.8370298551359462
8701419,10,0.4522912552674892
4690155,12,0.6079535390357231
26673267,2,0.48559282354904787
32463870,15,0.7415444606171214
36908926,9,0.7031510075225906
19472499,15,0.2819198583867533
38780122,1,0.5409031373897278
37015876,12,0.4969669583389631
12030085,12,0.35171363384711746
29859761,9,0.4022440410920921
33753832,0,0.5145450425819278
4676973,10,0.8099341252506514
39111903,15,0.49636239123523723
27177212,6,0.7828104010968171
22108306,15,0.5758582709408059
38792077,15,0.38266050577212934
32589767,9,0.2516151492974444
3402694,1,0.2966332235830523
35942081,3,0.2950124506463546
26753268,5,0.7228725948177142
26487648,11,0.671859202036255
19338748,3,0.6421053223280442
19111047,0,0.4902432521916586
13980656,15,0.5902872580169514
30849351,15,0.6084171496170268
33655933,12,0.45013832924684455
13163895,15,0.26965213963969004
13356680,15,0.42972613616627303
16991754,8,0.5347304190352109
18380766,10,0.7124216942385401
5522524,8,0.6825446575005849
39521924,7,0.47190553951784764
36795424,14,0.45222518721768895
19665125,9,0.3299557349727221
33792478,1,0.4130103886406502
4054254,9,0.38580917744234994
25109001,9,0.5038892118616495
2631311,10,0.4041833307616209
843277,15,0.46075472369969567
38879470,9,0.7946899050437841
32906669,0,0.9164350650512709
23873048,9,0.3118097962342543
31350589,8,0.4853334368611888
37730751,9,0.7923988467684524
11816236,12,0.32656079428588763
11376381,5,0.3301254651917836
36053881,6,0.8250440495523191
13336798,0,0.39224807565350117
20298058,9,0.3422312186902527
3068408,12,0.3411664084534055
21465348,13,0.7125783672224385
37066402,7,0.5139154836229513
34394344,11,0.7020515041701095
36447378,11,0.33748384144631316
5075335,0,0.9132076189915397
36507334,7,0.6869362551673523
25709818,5,0.8168669341145052
35046142,9,0.6784427045025494
38591938,15,0.7920148624097176
37390827,1,0.9310757680170111
32683412,9,0.44606713055422276
34880137,9,0.4537631829006742
27434689,15,0.30103658347268814
34708972,12,0.6101508502684412
7765113,11,0.35759970628632753
37864425,9,0.29773438964582777
6107905,0,0.7965267271530592
39978375,9,0.42417292601357637
4968210,12,0.4299643520086477
25462305,15,0.4911825059745292
35641116,15,0.5431720536569545
36816386,8,0.518622827757316
34683400,15,0.8288096070774789
36820171,11,0.3543917126854848
26005274,9,0.6603188166855519
38477881,12,0.3268007434623402
10639333,15,0.5584557698565165
25387745,10,0.8636638881037824
40113343,9,0.5210937497521249
29080279,10,0.2677998591343234
26615756,7,0.4070407510430446
6655724,15,0.42432750025660537
38876562,10,0.35858453359309733
33592626,0,0.6362283626997202
29144956,8,0.3666474038662445
23970227,12,0.272162985941724
5531249,13,0.6174502218143887
35224978,3,0.5185106205865392
6650906,3,0.6417205775156288
24037441,9,0.21538794933343974
12311196,12,0.391109476452541
1056675,1,0.4362682010016292
24020720,15,0.5237138192781664
14319771,6,0.7610105605601801
5289680,7,0.7053245331834196
19919987,8,0.33009932144133136
22127346,6,0.6365561795679564
22983523,4,0.4232815148484825
10587826,12,0.22306753914502703
29581718,9,0.2562067209540087
21897420,1,0.6153815142531461
24419845,0,0.4406601415322
28624489,7,0.5228581010832006
1693945,13,0.3703926900926612
17124199,8,0.5019722546157335
21397455,3,0.8885165288974461
16494824,12,0.2979775910216436
21436163,6,0.6193176067959514
18896682,1,0.5287153149782884
17621531,3,0.5244128491824286
36534795,9,0.7993585302111567
34381588,15,0.5644299844813206
31538738,12,0.5565424502051819
36813851,13,0.3444514122384582
17173743,15,0.4442400693422731
17327389,9,0.22598773216284856
39341571,10,0.4988988935997335
18968660,5,0.8657232048190941
12485148,8,0.3784739589991161
32705146,13,0.7703171431698959
9584565,15,0.4053766019297536
39331369,7,0.4537863511164165
16059073,8,0.3241935467250887
31253866,0,0.9166650455356026
24743446,0,0.47480508392961546
2465675,2,0.31823083371049815
4713589,8,0.6666417377468032
19216046,9,0.46708585088399773
13369009,5,0.5393074954539062
37541248,3,0.21524856059418251
36518512,2,0.8117759959132462
29408529,8,0.3249306464501257
23617898,1,0.8587627523631272
40006924,14,0.7706731296551671
39394936,12,0.8224777795464934
34352419,3,0.6732841840710442
22731782,15,0.9291450616693735
19484161,7,0.5468813405496523
18352815,6,0.9657934897527386
4255854,7,0.43400538473328976
4717238,8,0.33238720144022793
38704586,0,0.5092561014709445
33572928,9,0.46240111830565855
