Id,dominant_topic,topic_weight
28086865,13,0.5555005735648187
39663117,4,0.9216638195128196
37259168,8,0.6714645488672687
22412231,8,0.5136784815629477
25090735,11,0.4467665713685338
25279059,1,0.5142033984132286
22719224,9,0.30680273901303295
7549662,3,0.4497959135667623
28233633,2,0.23730095044371904
40091963,4,0.7418065409208717
1366274,8,0.3303378118451391
1751959,1,0.44616562008162974
11596423,12,0.3548485540719985
23042962,9,0.6319591931625186
4638806,13,0.26149651989152
4585692,8,0.4197142582573262
39397720,11,0.21468750970777556
35880247,0,0.44478138937215933
32969757,2,0.4286907581049245
2323080,6,0.24499760854115177
32535816,9,0.3846847873305988
20383151,3,0.614107446509099
3610071,0,0.2819910468223573
13596408,0,0.6555464736378297
39970303,0,0.285772331937589
38164587,1,0.4337190039451527
19094441,5,0.7710499937546708
26077231,4,0.38697883853879356
39066567,4,0.32986814816992344
27462337,11,0.4204119761252752
22865573,1,0.38693176789379546
22739592,5,0.435028829405291
23785155,12,0.4758601461661905
39231607,1,0.4529504841953883
39518350,1,0.3589550876321816
25571861,3,0.4613292641080022
31614866,13,0.9366699458971288
15745418,13,0.3732257701770715
15900883,11,0.4136605851465791
32023183,1,0.6146033214921803
39549494,1,0.7205086564127333
38895185,2,0.8232664161894157
35792905,0,0.7976306828258221
17717282,0,0.27748072843537025
11040626,4,0.8509243196245038
36747114,12,0.3295255298732173
3695202,13,0.28419846401284515
29552575,5,0.6938048098369054
21058514,9,0.3210677924503655
33769143,12,0.36464858703590797
6239042,6,0.40688463292476673
13144158,0,0.8303855751602266
34278866,8,0.39132412029873476
26080958,8,0.41845086318353086
5834054,13,0.33256026799161165
25705544,9,0.389064316072622
27542341,9,0.751302448841279
38316294,5,0.40914757251795164
20110006,9,0.4427211544216139
33127008,8,0.2812614982542243
18596189,13,0.4719271467661438
2483840,0,0.35651124848120624
20803932,3,0.21584301304243894
4848965,3,0.32708278142565705
27056575,13,0.8408365632682929
8701419,10,0.45867730960784064
4690155,12,0.6077458956334574
26673267,7,0.4932945804053809
32463870,13,0.7456782120700043
36908926,9,0.6965868864186928
19472499,13,0.3008906921919653
38780122,1,0.5713627241711804
37015876,12,0.5155326619660039
12030085,12,0.3516740841794113
29859761,9,0.37162951071798755
33753832,0,0.5135498148696938
4676973,10,0.8433192809164932
39111903,13,0.5581508756540664
27177212,6,0.7933109807106932
22108306,13,0.5910751103366547
38792077,13,0.38085175241983193
32589767,9,0.2557988412373237
3402694,1,0.3312234198078531
35942081,3,0.2933070851568507
26753268,5,0.663395079883836
26487648,11,0.674580270988468
19338748,3,0.6753314681870339
19111047,0,0.515150500105719
13980656,13,0.590017282706718
30849351,13,0.7095925002452745
33655933,12,0.47096089019438714
13163895,13,0.2659292716749605
13356680,13,0.5354362847808751
16991754,8,0.5480943741512877
18380766,10,0.7552580351021828
5522524,8,0.7511648007222047
39521924,7,0.4866313398523445
36795424,3,0.509968134988926
19665125,9,0.3769452503159872
33792478,1,0.5620208270462808
4054254,9,0.4399018659315325
25109001,9,0.508916382822426
2631311,10,0.41002968869125817
843277,13,0.4933797259938819
38879470,9,0.8037401170917196
32906669,0,0.968117765675835
23873048,9,0.3433174266554774
31350589,8,0.4950023315625519
37730751,9,0.7932581720471858
11816236,12,0.33419424811263915
11376381,5,0.3476319406792668
36053881,6,0.8369085149938427
13336798,0,0.4027592504725803
20298058,9,0.33820473125800576
3068408,12,0.36775988269169485
21465348,4,0.9709404267225077
37066402,7,0.5232492863387496
34394344,11,0.7030839176864209
36447378,11,0.3416296050210387
5075335,0,0.9198204011914584
36507334,7,0.6953530897992949
25709818,5,0.8201324443857452
35046142,9,0.7027136914709111
38591938,13,0.813879475076878
37390827,1,0.9290410117427399
32683412,9,0.4516369705262322
34880137,9,0.4465808204102068
27434689,13,0.3246832072747894
34708972,12,0.6380698769876325
7765113,11,0.3589448531787264
37864425,9,0.3311246225556128
6107905,0,0.8043177236599636
39978375,9,0.40474785035952704
4968210,12,0.444445415750489
25462305,13,0.5301492682168812
35641116,13,0.5721986796403072
36816386,8,0.5218055132451199
34683400,13,0.8901213866040317
36820171,11,0.3563873755016618
26005274,9,0.6767750029004614
38477881,12,0.3359372939219372
10639333,13,0.5681619732106075
25387745,10,0.8632408412970697
40113343,9,0.5548921790615221
29080279,10,0.28551867898226313
26615756,7,0.41565067808113465
6655724,13,0.43378658625572525
38876562,10,0.3673141766450662
