Id,dominant_topic,topic_weight
28086865,0,0.7012252809100901
39663117,4,0.9488685619261057
37259168,6,0.5758810489971382
22412231,6,0.6945966165128646
25090735,2,0.27782337025497267
25279059,1,0.5486145779839076
22719224,2,0.5013047626745453
7549662,3,0.6483180158150422
28233633,2,0.29486785466888227
40091963,4,0.9379418100509491
1366274,7,0.4341146612541256
1751959,1,0.5177534714751985
11596423,6,0.5209713535303184
23042962,0,0.39949932811808336
4638806,0,0.3155128917724189
4585692,6,0.8980458411120668
39397720,6,0.42498451856406794
35880247,6,0.5299277972522248
32969757,2,0.7671830749485169
2323080,7,0.5479320213395308
32535816,0,0.3900532893761284
20383151,3,0.7849800665838356
3610071,6,0.34514683283686637
13596408,6,0.9999999999829297
39970303,6,0.40201481242513243
38164587,1,0.504177282449463
19094441,5,0.9074809179499844
26077231,4,0.590455424797887
39066567,4,0.4291204828699902
27462337,4,0.2969078091870218
22865573,1,0.5277738296792435
22739592,5,0.6099116889231855
23785155,6,0.6056780869626842
39231607,1,0.5692814493183489
39518350,1,0.4880020897533509
25571861,3,0.6785306547570364
31614866,0,0.8783970696721614
15745418,6,0.4119486148021066
15900883,7,0.609252693291079
32023183,1,0.7132782375231184
39549494,1,0.7303719436508508
38895185,2,0.9089170168645532
35792905,6,0.8554650248572768
17717282,6,0.3815202183660464
11040626,4,0.9785451163738009
36747114,2,0.35262947086598756
3695202,0,0.37294486551956485
29552575,5,0.9047972986360237
21058514,0,0.47444310487136304
33769143,0,0.4103063631077042
6239042,7,0.6363887790549567
13144158,6,0.810609456487967
34278866,4,0.5072701843938614
26080958,6,0.9999999999881819
5834054,0,0.5286342883580659
25705544,5,0.45472308521381677
27542341,0,0.6810967056850291
38316294,5,0.6489738422629407
20110006,0,0.43360557327399213
33127008,6,0.5250269012329163
18596189,0,0.6140551284509759
2483840,6,0.7647808430161473
20803932,3,0.27764878983952673
4848965,2,0.3703650896456562
27056575,0,0.8223567391112552
8701419,0,0.41397738794438954
4690155,3,0.5699888512740323
26673267,2,0.7941139601078945
32463870,0,0.7163121722324188
36908926,0,0.5968965696739037
19472499,6,0.2626352054976426
38780122,1,0.5824824215119158
37015876,6,0.48136268179299807
12030085,6,0.5116458268347147
29859761,0,0.37988157891041263
33753832,6,0.8118134881287038
4676973,3,0.41619059295543076
39111903,0,0.4825231882430509
27177212,7,0.8638862497124826
22108306,0,0.9999999999751533
38792077,2,0.2980725815002265
32589767,6,0.6533390572252391
3402694,1,0.4007385052372732
35942081,6,0.4489644695212274
26753268,5,0.8056585979725246
26487648,6,0.4573260958618679
19338748,3,0.730893820260199
19111047,6,0.8941554020339675
13980656,0,0.5188452812130337
30849351,0,0.8067374696396179
33655933,4,0.3732252673975605
13163895,7,0.537327642446931
13356680,0,0.40740413950341436
16991754,6,0.7212053713693755
18380766,4,0.3322529360555949
5522524,6,0.90776146532922
39521924,3,0.45770453023537283
36795424,5,0.502148621603253
19665125,0,0.4229309831145003
33792478,1,0.5627423311922126
4054254,6,0.5403504649035984
25109001,0,0.5546418710902199
2631311,6,0.6136553019225766
843277,0,0.48442890729936855
38879470,0,0.9999999999792604
32906669,6,0.999999999971161
23873048,0,0.2567747964264104
31350589,6,0.8937919681971286
37730751,0,0.8747843863379431
11816236,6,0.5344085715157172
11376381,5,0.4375865796141016
36053881,7,0.8767179253790767
13336798,6,0.48126702825074646
20298058,3,0.5491301867276953
3068408,3,0.32880636383883655
21465348,4,0.992502036980823
37066402,7,0.7007138315466266
