Id,dominant_topic,topic_weight
28086865,0,0.7110288301296193
39663117,4,0.9475568329572006
37259168,6,0.4521710951136492
22412231,6,0.5876368520792138
25090735,2,0.420912249187717
25279059,1,0.6092640621959515
22719224,0,0.5278874434831038
7549662,3,0.6398928522343359
28233633,6,0.36262416644949086
40091963,4,0.9413713494962984
1366274,6,0.764853707415112
1751959,1,0.5640385756699559
11596423,6,0.6082565288024242
23042962,0,0.44463077556974195
4638806,0,0.320791294877568
4585692,6,0.8899769274208702
39397720,1,0.36807392876822403
35880247,6,0.4140879098963769
32969757,2,0.8154958513567995
2323080,6,0.7396128710484534
32535816,0,0.44697975928796907
20383151,3,0.802326851746538
3610071,6,0.36364103286032096
13596408,6,0.999999999979105
39970303,1,0.3807689897693807
38164587,1,0.5950846870678027
19094441,5,0.9100315671778664
26077231,4,0.6436125447055214
39066567,4,0.4494523379919221
27462337,6,0.3671091660407831
22865573,1,0.5269962528373477
22739592,5,0.6589371807598936
23785155,6,0.646873557637514
39231607,1,0.6564290748211097
39518350,1,0.5538048349483408
25571861,3,0.6818321382813177
31614866,0,0.8601883413520425
15745418,6,0.7235301178421653
15900883,6,0.3498781466811973
32023183,1,0.7166517458239667
39549494,1,0.7471381592425651
38895185,2,0.8854168625435574
35792905,6,0.7557463044759857
17717282,6,0.47367630502501906
11040626,4,0.9841126782271475
36747114,2,0.319684381952985
3695202,0,0.3959129282760653
29552575,5,0.9265758920630617
21058514,0,0.4760205137400025
33769143,0,0.4108773184752077
6239042,6,0.7698226947728345
13144158,6,0.6784447669970245
34278866,4,0.5321345323050182
26080958,6,0.8926826078310277
5834054,0,0.6326918248162959
25705544,5,0.4594988946692861
27542341,0,0.6907565611936314
38316294,5,0.6758614487438284
20110006,0,0.43768458487533635
33127008,6,0.6060828838523772
18596189,0,0.6284037273680797
2483840,6,0.7979859308172519
20803932,2,0.2938315480304398
4848965,3,0.36340566690292125
27056575,0,0.8384197781566087
8701419,0,0.4434946239044782
4690155,3,0.5961918750898357
26673267,2,0.999999999993669
32463870,0,0.7385312771038465
36908926,0,0.650477429268872
19472499,6,0.34103418614215864
38780122,1,0.6974420352399704
37015876,6,0.54789733114487
12030085,6,0.5996329135042059
29859761,0,0.41860960917956985
33753832,6,0.8478858354888008
4676973,3,0.4254421442762168
39111903,0,0.49101864014071517
27177212,6,0.7218899328312868
22108306,0,0.981199073319151
38792077,2,0.38655338046005433
32589767,6,0.6103490338413914
3402694,1,0.4196773048745971
35942081,6,0.5208915643460714
26753268,5,0.8267457016579629
26487648,1,0.38071667215424787
19338748,3,0.7746008226613122
19111047,6,0.7783908658274782
13980656,0,0.5515018482847628
30849351,0,0.7979849180803149
33655933,4,0.41558310262047277
13163895,6,0.49435971872141965
13356680,0,0.41315015240466024
16991754,6,0.5822064641434481
18380766,4,0.3481986530266616
5522524,6,0.7515478591986893
39521924,3,0.49813838081011413
36795424,5,0.5135641005498378
19665125,0,0.4374426438229112
33792478,1,0.5452146547779885
4054254,6,0.6516933014224177
25109001,0,0.5763260793647305
2631311,6,0.5699901880764743
843277,0,0.5259859785037541
38879470,0,0.9999999999804304
