Id,dominant_topic,topic_weight
28086865,1,0.764396175189577
39663117,4,0.5662454486377833
37259168,9,0.3801541545778291
22412231,7,0.2139840754214848
25090735,2,0.6098313269563236
25279059,6,0.6755486408571151
22719224,9,0.37923213970915143
7549662,1,0.39611233786816613
28233633,0,0.2391510099405857
40091963,4,0.8056310007548515
1366274,3,0.3834478874646166
1751959,6,0.3374615434933703
11596423,2,0.3123757868197818
23042962,0,0.5565247776626794
4638806,0,0.45391637671514923
4585692,11,0.336069329966118
39397720,2,0.27915181825209645
35880247,6,0.7308949313044601
32969757,2,0.7606169536811315
2323080,10,0.361136067312528
32535816,0,0.48645301188665296
20383151,7,0.5303021859037176
3610071,7,0.72341637558389
13596408,11,0.8605251469116141
39970303,6,0.443563455788651
38164587,6,0.3963450048278053
19094441,8,0.6299724759444258
26077231,4,0.32396062427516775
39066567,5,0.3666684041156887
27462337,2,0.3188627332960373
22865573,7,0.21438794533275898
22739592,0,0.5677844493408838
23785155,6,0.20985404563871643
39231607,10,0.43896489045437026
39518350,2,0.48060335279411537
25571861,0,0.582809181662675
31614866,1,0.7246839661259524
15745418,10,0.2934220291374618
15900883,2,0.46165580231772374
32023183,5,0.6009404971154286
39549494,6,0.41471486186651446
38895185,2,0.7110855005226825
35792905,6,0.4442633547719055
17717282,7,0.5719485965187887
11040626,4,0.9999999999919363
36747114,7,0.24390047736526496
3695202,3,0.3765690678187467
29552575,0,0.34056213562062637
21058514,0,0.7181331435190348
33769143,9,0.4039273390267157
6239042,10,0.705162721197808
13144158,6,0.7387942124997336
34278866,3,0.5123645762462234
26080958,11,0.7434243682616416
5834054,5,0.5803336119275575
25705544,8,0.49364073171803086
27542341,0,0.4233681613304128
38316294,3,0.5769750438743926
20110006,0,0.3833668607956836
33127008,9,0.7177424479095978
18596189,7,0.4966356518476092
2483840,11,0.45759292709265603
20803932,2,0.4131537529929924
4848965,7,0.5302227212996968
27056575,1,0.5752989414820362
8701419,1,0.47314746128958524
4690155,10,0.6581785007820565
26673267,2,0.8704642365449177
32463870,7,0.5175990334372028
36908926,5,0.86078356974411
19472499,7,0.39766062148617776
38780122,6,0.6971283774803486
37015876,11,0.3961028301641408
12030085,10,0.3843729465315828
29859761,7,0.5183590107194435
33753832,11,0.6176171549206461
4676973,5,0.47429641598454064
39111903,1,0.5334210183711414
27177212,10,0.44965797494937787
22108306,9,0.8526420915635651
38792077,2,0.49213942944854056
32589767,0,0.30987657204732516
3402694,10,0.7226714652830865
35942081,11,0.7158032733527288
26753268,8,0.7606168105120223
26487648,2,0.379005288982639
19338748,7,0.5604213467011976
19111047,6,0.4090491165899312
13980656,9,0.4971383173197602
30849351,1,0.45051363986607545
33655933,4,0.3668396435188553
13163895,1,0.32087308893264715
13356680,9,0.5873599965386773
16991754,3,0.6586462079900105
18380766,1,0.34890685298992963
5522524,11,0.3440448711688855
39521924,2,0.42411910978927425
36795424,7,0.5239250872991407
19665125,8,0.4167361016623617
33792478,4,0.39345066080698926
4054254,0,0.4632454396896513
25109001,0,0.4305682866711519
2631311,6,0.43677125083865714
843277,7,0.3990609586635649
38879470,0,0.8653287518251204
32906669,11,0.5997702814947733
23873048,0,0.3224069984054482
31350589,3,0.24277853660635493
37730751,0,0.2974824957608882
11816236,10,0.5323954923226015
11376381,7,0.28269859706589173
36053881,10,0.36324541968706353
13336798,7,0.4577468461331633
20298058,0,0.2515415292632766
3068408,4,0.264107928443682
