K,topic,rank,term,weight
15,0,1,code,1.8223890876648292
15,0,2,work,1.0224644036084742
15,0,3,program,0.9935837913063343
15,0,4,python,0.9081366249877466
15,0,5,know,0.7578566181555536
15,0,6,problem,0.7506492728777154
15,0,7,does,0.7421933037438586
15,0,8,ve,0.7226311256382635
15,0,9,just,0.7147348555779652
15,0,10,doesn,0.692531383307452
15,0,11,don,0.668941409811189
15,0,12,help,0.6686314310374174
15,0,13,loop,0.6518826333331187
15,0,14,make,0.6158618218347999
15,0,15,time,0.5852457169095161
15,1,1,list,3.297850714369755
15,1,2,lists,0.9901434503527057
15,1,3,element,0.5351347667915646
15,1,4,elements,0.48244229167204405
15,1,5,like,0.3950241689062172
15,1,6,items,0.37715737435850316
15,1,7,want,0.36472016134582663
15,1,8,python list,0.3548586796947229
15,1,9,item,0.3480993520312295
15,1,10,list list,0.32324331310027005
15,1,11,list lists,0.3060833386958845
15,1,12,list python,0.3005035414461604
15,1,13,loop,0.29566315062329174
15,1,14,comprehension,0.27946052357063517
15,1,15,tuples,0.27304200589532895
15,2,1,django,1.7892816842181862
15,2,2,py,0.802908756714421
15,2,3,model,0.7128608873064135
15,2,4,form,0.5634746643994368
15,2,5,template,0.5006226014867472
15,2,6,models,0.4796600977931007
15,2,7,field,0.4460131218647621
15,2,8,view,0.44289930343662565
15,2,9,views,0.4286379521411634
15,2,10,user,0.4086878680175487
15,2,11,html,0.35000599918081676
15,2,12,database,0.31293798293938735
15,2,13,admin,0.3109833912204211
15,2,14,views py,0.30204454617793863
15,2,15,page,0.2985252660531361
15,3,1,file,2.360143098148728
15,3,2,files,0.8025631691152767
15,3,3,text,0.7504607754768926
15,3,4,csv,0.5805720629892724
15,3,5,text file,0.5704673265097063
15,3,6,read,0.4775834117641605
15,3,7,line,0.4222543076225688
15,3,8,csv file,0.3865337296654388
15,3,9,txt,0.37027318228990874
15,3,10,write,0.322068152406528
15,3,11,xml,0.3172971326847965
15,3,12,file python,0.28996928801379246
15,3,13,lines,0.28893272211764326
15,3,14,data,0.28855418723512566
15,3,15,directory,0.25150013443838176
15,4,1,dataframe,1.4513084773986873
15,4,2,pandas,1.4227218004231141
15,4,3,column,1.1929188610461527
15,4,4,columns,0.8825884148408105
15,4,5,data,0.6018268298709362
15,4,6,pandas dataframe,0.5958809445495473
15,4,7,rows,0.5685756043171815
15,4,8,row,0.5532777881313419
15,4,9,like,0.46436807496226884
15,4,10,index,0.4092550394909718
15,4,11,table,0.32705153504671597
15,4,12,values,0.304272310096516
15,4,13,csv,0.3018034876755233
15,4,14,data frame,0.2989659062877283
15,4,15,series,0.28248602613889995
15,5,1,error,2.2666103463966754
15,5,2,following,0.8166192227200658
15,5,3,getting,0.7999039074218963
15,5,4,following error,0.5780795003679131
