Id,dominant_topic,topic_prob
2130892,8,0.2750003682595399
2130895,7,0.524965884701655
2130899,1,0.49667575100318184
2130913,9,0.48699524504245073
2131005,3,0.5249999824331817
2131029,1,0.5249864001780277
2131117,4,0.2750000266460852
2131207,0,0.27500008025059364
2131290,9,0.6999854199365922
2131417,8,0.40667965887995017
2131419,0,0.3666664122371247
2131533,1,0.5499999999959054
2131727,0,0.5499934910209129
2131946,2,0.36666668116488493
2132106,9,0.3666667533536778
2132215,6,0.27499999947734494
2132291,7,0.5249658638679197
2132440,3,0.2750000274419958
2132718,8,0.36666665319331676
2132985,7,0.27500002942812035
2133031,2,0.2750000771626911
2133326,3,0.27500000807420194
2133345,3,0.5249999718859218
2133508,6,0.3666666685689938
2133527,9,0.699995127598119
2133571,1,0.5249976997078952
2133576,4,0.7749857752272451
2133648,6,0.3666632503600207
2133767,9,0.4869952644251191
2133822,4,0.5249638165186232
2134416,2,0.3666666718593731
2134452,4,0.36666672103547493
2134539,9,0.5499999999976138
2134691,9,0.5499817756225399
2134706,8,0.4972313916244564
2134732,1,0.524997883373305
2134797,8,0.7749680064870391
2134941,1,0.5249970350792723
2134970,2,0.2750000003848033
2135047,2,0.3666666718593731
2135174,0,0.27500000051528806
2135181,9,0.6999883716405421
2135316,1,0.5499901898147304
2135339,9,0.45169005750744745
2135454,2,0.5249768973447535
2135457,0,0.2750000666251799
2135595,9,0.2750001582142285
2135964,0,0.5249999710975717
2136151,1,0.4000400701705066
2136267,0,0.7749985122813672
2136337,9,0.524996364710536
2136363,8,0.366666693147722
2136371,7,0.5249659157958886
2136457,7,0.36666666187673747
2136556,7,0.2750005024570067
2136739,6,0.275000098159918
2136760,9,0.7749957484745668
2136837,0,0.5250000088631086
2136844,7,0.3666666476190679
2136885,1,0.5249976387093017
2136910,0,0.5499999999981292
2136928,4,0.4523036784778242
2136954,7,0.4275161464496098
2137150,2,0.5249769161861816
2137187,8,0.52500002673329
2137335,2,0.3666666703098452
2137354,4,0.5249999970322649
2137394,8,0.27499999448046747
2137517,1,0.52499762651186
2137539,3,0.36666674942004934
2137619,8,0.5249667006685457
2137731,4,0.6999694404533788
2137736,2,0.6999457186375849
2137772,0,0.27500000425795285
2137953,6,0.5249999938330878
2138027,9,0.4659099541669711
2138415,9,0.6999898583332489
2138518,5,0.42249043191302627
2138625,2,0.36666680200704777
2138656,0,0.5249891402158096
2138873,9,0.5250000119095618
2139110,1,0.5249571742074014
2139202,3,0.2750000072033931
2139262,9,0.5249999852401944
2139377,4,0.27500008086694777
2139613,0,0.27500000860845775
2139750,8,0.6999556657314605
2139823,6,0.5249739088686632
2139947,9,0.4869952597723632
2140142,8,0.7749690678188246
2140219,9,0.5249948474229442
2140268,8,0.3666666627087548
2140550,0,0.5249881868870843
2140614,2,0.2750000028480407
2140756,0,0.36666672480651946
2140836,9,0.48698704585109215
2140865,9,0.6999898583332489
2141083,9,0.27500009887470295
2141098,0,0.1
2141315,2,0.27500007201898047
2141334,7,0.549999999982388
2141537,7,0.27500041566713035
2141569,2,0.2750000015646515
2141589,2,0.5250000240357598
2141701,9,0.4976505800357531
2141739,6,0.5249743534345214
2141769,3,0.2750000258840669
2141808,1,0.27500002564136106
2141967,0,0.27500000801331104
2141978,1,0.5499886353059967
2142055,2,0.5249769089248053
2142108,9,0.5249924086283139
2142115,7,0.27500029442526913
2142198,8,0.27500005239413083
2142202,6,0.2750000092409
2142415,2,0.5249770008996378
2142453,8,0.2750000004263302
2142810,4,0.36666667766977934
2142912,3,0.27500003738699796
2143148,9,0.6999777015856801
2143152,8,0.36666665119849495
2143206,5,0.5249999282298305
2143235,0,0.5250000443430247
2143291,9,0.5249912799539338
2143371,5,0.2750000932943549
2143463,1,0.6999999999962806
2143549,9,0.5249947951309638
2143674,1,0.36666667145398735
2143702,0,0.5249999974235984
2143785,5,0.3666666614060352
2143805,5,0.2750000370591044
2143897,8,0.40120370424792673
2143915,7,0.27500001465415697
2144109,0,0.27500013994474637
2144171,9,0.44449614904500123
2144284,8,0.27500017839351765
2144319,5,0.5249753528450731
2144443,1,0.5249977798581182
2144451,1,0.3666592812200516
2144503,1,0.36666672262024563
2144530,3,0.3666667166915783
2144542,1,0.2749999592645893
2144630,0,0.3666666657898897
2144748,9,0.699993021808885
2144815,7,0.27500000670426844
2144840,8,0.3666667567089312
2144848,9,0.699995127598119
2144988,3,0.5250000097454871
2145097,3,0.27500006118478804
2145177,1,0.4974850227649058
2145182,3,0.3666666722472233
2145232,9,0.7749828197698079
2145282,9,0.5249963659117959
2145334,2,0.5249834959439403
2145371,2,0.4022871348221245
2145510,4,0.4244097525748867
2145779,3,0.275000013268696
2145826,9,0.4248602995076963
2145901,5,0.27500005718176773
2145955,0,0.5250000493742003
2146031,1,0.5249962401839978
2146110,8,0.27500002761885683
2146225,1,0.4476272922727936
2146309,0,0.2750000932869049
2146363,0,0.3666666027646479
2146381,5,0.5249998793447059
2146383,7,0.42726393231536675
2146395,9,0.5249963272934021
2146419,2,0.5249769134218639
2146618,2,0.525000125160491
2147029,8,0.5249675981316974
2147148,8,0.5250000023929595
2147153,3,0.36666671407320134
2147436,3,0.2750000084889689
2147501,4,0.5250000237204455
2147575,9,0.7749955694753577
2147695,4,0.27500013748608165
2147701,6,0.27500052343056647
2147724,9,0.6999898583332489
2147729,6,0.275000087367174
2147787,7,0.36666667758767607
2147848,0,0.6999999999985137
2147882,4,0.524984711277632
2148110,6,0.5250000101566742
2148119,2,0.5249769130044725
2148213,9,0.3666666741691933
2148267,0,0.27500004353155794
2148279,3,0.5249786477698025
2148393,8,0.6999436788959477
2148480,3,0.6999999999921874
2148493,3,0.275000271006494
2148538,9,0.36666675069223464
2148543,0,0.7749999999985825
2148700,4,0.524963747668528
2148777,3,0.36666668022504667
2148888,8,0.525000000601707
2148890,9,0.5249947668428371
2148994,2,0.27499999827965504
2149240,5,0.2750001712775763
2149358,3,0.5249999685634446
2149496,2,0.36666691320822375
2149515,7,0.36666675481788874
2149567,1,0.5499999998369972
2149659,7,0.5249660691909401
2149697,4,0.5249770858446187
2149782,9,0.2750001184377562
2149846,4,0.5249771672999586
2149895,0,0.2750000210089177
2149898,8,0.5499999999964612
2149980,2,0.7749593938016847
2150017,9,0.4444961045610194
2150048,1,0.4973370888673225
2150050,0,0.3666669099576434
2150095,0,0.5249999995302935
2150108,1,0.5499886353059967
2150142,4,0.2750013870066582
2150144,5,0.2750000502523745
2150159,3,0.5250000026448057
2150177,2,0.2750000156001828
2150205,3,0.27500011480157505
2150644,9,0.3666666690464638
2150739,8,0.27500001307467864
2150838,5,0.5249760086624157
2150887,2,0.5249769046886162
2150899,1,0.3666667023927537
2150947,8,0.27500010245027157
2151354,4,0.6999694404533788
2151365,4,0.524999944595945
2151472,4,0.2750000235517401
2151490,1,0.36666671229319747
2151499,6,0.5249738571174373
2151517,4,0.2750000163134122
2151640,1,0.36666678010865883
2151711,1,0.5249988205364693
2151776,9,0.5249925212734435
2151966,1,0.7749972499780401
2152098,3,0.3666666743902962
2152112,5,0.3666668118648435
2152296,3,0.549999999989024
2152325,3,0.2750000893391038
2152401,2,0.7749823430540033
2152463,9,0.5249836972552101
2152471,3,0.275000008602479
2152640,3,0.3666666997114556
2152652,8,0.2750000063559866
2152786,6,0.5249750006506904
2152898,8,0.27500005169062275
2153095,9,0.4958827770498402
2153294,0,0.774987919327703
2153295,1,0.774996551474262
2153444,2,0.5249769175156492
2153843,9,0.5249890877468532
2153878,2,0.3666666895354478
2153920,3,0.2750000086495902
2153976,2,0.3666666777630958
2154095,9,0.4869952625780958
2154110,6,0.524999982357176
2154116,8,0.5249858122107645
2154225,4,0.45230369876989857
2154249,7,0.5249999051243003
2154448,9,0.5249912963827481
2154946,3,0.5249999622413873
2155042,4,0.27500002523407485
2155246,0,0.5249999056202762
2155375,1,0.5249977947276874
2155403,9,0.5249924831960857
2155509,2,0.3666666740086393
2155759,8,0.524966953756759
2155808,7,0.5249986758634734
2155986,2,0.36666667527326685
2156045,3,0.2750000123030424
2156553,9,0.2750000004045723
2156559,1,0.6999937588388033
2156585,9,0.2749999981505802
2156875,4,0.45173929150044007
2156892,8,0.5499999999879178
2157035,4,0.6999515133397772
2157159,3,0.3666670015275327
2157208,1,0.5029927261134096
2157241,3,0.3666634052292064
2157530,2,0.3666666760505006
2157531,6,0.275000304961666
2157561,9,0.6999898583332489
2157665,9,0.5249877529079133
2157708,0,0.3666667010988853
2157894,4,0.45230369876989857
2158097,2,0.7749823429127047
2158228,8,0.36666678570267575
2158347,0,0.1
2158395,7,0.5499999999952107
2158871,0,0.36666668664097535
2158961,9,0.27500006730691434
2159211,3,0.2750000776985105
2159232,1,0.5249965511740367
2159273,0,0.6999742905711257
2159365,9,0.5249984714142075
2159637,1,0.5249761774172815
2159690,7,0.27500003454639815
2159733,7,0.27500009091189653
2159794,8,0.27500022890866094
2159809,9,0.5249952486423158
2159874,9,0.7749934599287912
2160011,4,0.5249642780498202
2160158,3,0.2750000857283975
2160161,3,0.2750000052692175
2160190,5,0.6999999999980511
2160256,9,0.4971772880204342
2160261,9,0.3666667506849422
2160616,2,0.4034079277907325
2160994,0,0.27500004933915356
2161152,9,0.4914978340004146
2161197,6,0.27500003212261026
2161206,8,0.2750000210027743
2161365,6,0.6999999999603035
2161409,2,0.3666666676321936
2161457,5,0.5249753603683427
2161519,2,0.5249770026474464
2161560,0,0.27499999887886206
2161575,8,0.5249667905582722
2161723,6,0.5249738718491567
2161752,3,0.52500074828399
2161932,3,0.2750000519939155
2162115,8,0.40120369867706834
2162250,4,0.6999999999866036
2162409,4,0.27500000001010044
2162718,3,0.36666666156561517
2162790,1,0.5249862479501788
2162914,2,0.27500002867825507
2162975,3,0.27500002830192244
2163194,9,0.4268972702963695
2163413,9,0.7749955694753577
2163429,3,0.2750001276454929
2163579,9,0.5249984245755108
2163582,5,0.2750000586698852
2163765,7,0.774986561842123
2163800,6,0.5250000049134819
2163816,0,0.5249851287931818
2164069,0,0.3666666691244032
2164391,9,0.5249963459851268
2164570,2,0.6999692125128376
2164767,2,0.5499999999984496
2164899,3,0.27500001066544083
2165172,5,0.7749999999834624
2165200,6,0.5249999847167774
2165202,6,0.27500018699753553
2165252,2,0.525000001640845
2165308,1,0.6999999999978004
2165449,7,0.6999981973728991
2165517,5,0.5499999999024182
2165809,9,0.5249771935649318
2165811,3,0.5499999999983697
2165943,9,0.49655031641014313
2166147,7,0.36666664775612484
2166180,6,0.6999651541508932
2166201,3,0.27500021043550765
2166232,8,0.2750005195632562
2166577,7,0.5249998946893567
2166650,2,0.36666665610149685
2166761,6,0.36666668181105516
2166818,7,0.4772011182460226
2167127,8,0.6999556644419128
2167868,9,0.36666688917922347
2167894,4,0.36666670506730237
2168123,9,0.49653330205410173
2168409,2,0.5249999438819379
2168516,7,0.774980936755945
2168522,4,0.699966688603358
2168648,0,0.27499999972448935
2168719,0,0.3666666711708215
2168964,3,0.2750000469291862
2169065,2,0.27500010531069563
2169170,2,0.6999999999724414
2169281,6,0.5000867922745563
2169325,0,0.36666666580319573
2169445,0,0.2750000641929763
2169449,4,0.7749857752281493
2169478,1,0.5249999738741541
2169605,9,0.6999898583332489
2169623,9,0.4049407684586696
2169682,7,0.2750002178866676
2169838,1,0.49667574724071867
2169868,4,0.6999515130262666
2169947,3,0.7749862995162905
2169948,1,0.5249977177797273
2169987,7,0.36666666146113813
2170111,9,0.699995127598119
2170191,9,0.5249963564372414
2170228,9,0.4753951293983169
2170252,9,0.3666666635919186
2170303,6,0.5249632515710307
2170389,8,0.27500017323317094
2170461,8,0.5249667494337577
2170610,4,0.5249636833188438
2170625,2,0.2750000075594835
2170632,7,0.275000110615752
2170684,4,0.27500003603752105
2170851,0,0.27500006634168217
2170900,9,0.27500000912516487
2170990,6,0.6999651547030911
2171072,6,0.27500006526341586
2171084,1,0.5249977585594944
2171095,5,0.36666668772275984
2171120,0,0.3666666716801606
2171189,2,0.27500000874501496
2171232,2,0.27500003490839714
2171314,3,0.36666653366038177
2171395,7,0.3666667426581211
2171396,8,0.5249577402789385
2171408,4,0.7749808920886058
2171551,5,0.27500033021292075
2171704,4,0.5249999702887392
2171733,1,0.6999969575766161
2171746,2,0.27500005465839283
2171820,0,0.2750000525969994
2171910,9,0.7749934599225451
2171960,1,0.5249968688603766
2172000,9,0.5249924040887208
2172046,7,0.5249999763566076
2172128,9,0.6999854199365922
2172189,3,0.549999999989024
2172302,8,0.40667996600632733
2172420,9,0.4914978612256434
2172525,9,0.5249984132816284
2172573,5,0.5250000087797495
2172654,1,0.7749979593248407
2173031,1,0.5249977130599188
2173087,7,0.5250000009427334
2173146,8,0.5499999999952592
2173206,4,0.2750000214908875
2173238,1,0.4966757648820281
2173409,1,0.524975212498724
2173425,4,0.3666667142350845
2173449,4,0.5250000030591256
2173451,2,0.2750000176054931
2173484,1,0.3666668387197246
2173592,2,0.3666666742931569
2173632,0,0.5249999854503371
2173797,2,0.5249769326707993
2173821,9,0.525000074384143
2173829,0,0.5249939714898871
2173845,8,0.5249577570979901
2173963,0,0.5499916251071184
2173985,4,0.2750001731470912
2174015,6,0.5249738605204376
2174039,9,0.4851973368233378
2174071,9,0.5249963456086547
2174081,8,0.5249673894374636
2174093,6,0.275000173351762
2174124,8,0.5250003404546217
2174238,1,0.7749724981996536
2174596,0,0.27500082819202676
2174679,6,0.5249840836598071
2174873,6,0.2750000865386895
2174904,1,0.7749900541461203
2174938,9,0.4471688214355864
2175040,9,0.524996487650856
2175080,2,0.2750000050503226
2175286,0,0.52500000168506
2175355,0,0.2750000343263015
2175377,1,0.5249761588472549
2175513,2,0.7749823430522488
2175573,8,0.5249667572030776
2175615,9,0.4975001567761645
2175788,2,0.27500000619376236
2176053,2,0.7749823430478463
2176172,7,0.525000039866397
2176346,6,0.5249739213806424
2176424,4,0.5249770838393265
2176511,3,0.36666665183051467
2177250,2,0.40228740519983636
2177504,9,0.6999908696408316
2177705,2,0.275000005526586
2177817,8,0.6999436790701712
2177929,7,0.5499999999742302
2178268,9,0.7749999999866202
2178532,3,0.27500030146232735
2178563,7,0.5499999999706195
2178688,9,0.5249924417839569
2178931,6,0.5249738331490353
2179159,9,0.524989073696487
2179241,1,0.5249752106633172
2179251,0,0.27500000920939405
2179253,8,0.27500011024114446
2179345,1,0.5249887044075082
2179395,9,0.524992158915947
2179481,4,0.4962969618183923
2179703,2,0.6999523380137659
2179918,2,0.6999692125420361
2179926,8,0.6999556656747415
2180016,4,0.5249636098360461
2180156,3,0.3666666754091724
2180226,4,0.524963643139535
2180247,2,0.27500019886981053
2180299,0,0.5499999998502456
2180415,9,0.7749977308935712
2180522,7,0.2750000709476821
2180539,0,0.36666667380715373
2180577,2,0.5249999954031584
2180578,6,0.5499999999966679
2180614,9,0.36666669825379716
2180784,7,0.5249658934734904
2180810,2,0.366666628508939
2180847,5,0.275000208516436
2180864,9,0.4914645914159707
2180929,6,0.3666666990464932
2180946,3,0.2750000169371842
2181002,9,0.5249965128493512
2181016,6,0.6999999999857413
2181039,5,0.6999999999885398
2181186,6,0.27500010347560727
2181209,9,0.27500000197064245
2181230,3,0.524999997594177
2181275,2,0.524953518771649
2181292,9,0.524992506273104
2181349,9,0.5249963509672068
2181460,1,0.5499901898147304
2181708,4,0.5249999639156743
2181724,8,0.2750001216148075
2181817,4,0.5249636409640936
2181948,3,0.2750000076100304
2182062,0,0.5250007141562327
2182082,8,0.5250000544514054
2182196,2,0.36666664889012
2182512,4,0.36666676921498076
2182591,7,0.3666666769054654
2182787,9,0.49808771458271117
2182858,1,0.5499886353059967
2182977,6,0.5250000471541031
2183008,1,0.5249978340390543
2183205,6,0.5249738759675291
2183233,8,0.27500002089263076
2183786,2,0.2750000835437288
2184063,0,0.3666666796215882
2184108,8,0.2750000889471121
2184156,0,0.2749999924863408
2184181,9,0.48699532476792606
2184263,7,0.5250006785562923
2184284,1,0.6999428715401376
2184287,0,0.1
2184336,2,0.5249769040161731
2184543,1,0.5249554544069932
2184682,5,0.3666666308436779
2184745,0,0.27499999597971897
2184955,7,0.525000032080891
2185020,8,0.5249858700394716
2185177,0,0.5499999999936216
2185197,0,0.5250000019228468
2185229,1,0.4975729854803771
2185329,2,0.36666664665338916
2185449,9,0.5249968957580474
2185822,6,0.27500022372054217
2185823,5,0.3666667440947825
2185862,6,0.6999651547247681
2186076,0,0.275000042205553
2186240,0,0.27500007883131433
2186327,0,0.27500003866133066
2186525,0,0.2749999959123902
2186919,9,0.5250000181382531
2186977,4,0.549999999991626
2187115,6,0.5250008433120932
2187135,0,0.3666670815698331
2187211,3,0.36666665394343995
2187269,8,0.2750002156106469
2187273,2,0.40228737779116147
2187381,8,0.2750000061955017
2187510,7,0.2750000423111839
2187558,8,0.524966827934951
2187561,6,0.36666666480086313
2187610,1,0.2750000245598657
2187821,0,0.5499999999503555
2187899,4,0.524977153676404
2187921,7,0.5250002217294688
2187931,7,0.2750000240117604
2187998,0,0.5250000857009239
2188409,0,0.5249999820758863
2188457,8,0.2750000224989248
2188496,5,0.36666682489744135
2188551,0,0.3666666668600014
2188646,5,0.7749854070927742
2188659,7,0.54999999980242
2188754,1,0.4973165959548075
2188844,9,0.5250000111424807
2188863,8,0.27500008479944565
2189069,5,0.6999999999980511
2189098,7,0.5249999856544859
2189122,8,0.27500014843905185
2189156,9,0.2750000135455803
2189259,7,0.2750000038455016
2189288,6,0.5032123513902084
2189330,9,0.5249963939076903
2189332,9,0.47539511583867905
2189393,9,0.7749977308934287
2189432,9,0.5249891362180492
2189436,5,0.27500001874303825
2189471,7,0.2750000436353241
2189600,8,0.6999556657414999
2189800,4,0.5499999999132109
2189863,9,0.6999908696411378
2190075,4,0.699951513383126
2190210,2,0.27500022141963915
2190349,1,0.5249520266443591
2190502,4,0.5250000210069196
2190509,5,0.5249755537496121
2190622,8,0.2750001618317542
2190711,9,0.6999999999934317
2190880,0,0.3666666737393809
2190904,8,0.6999556657314605
2190998,0,0.48123442070158134
2191116,9,0.7749908655932922
2191202,1,0.5249953559389126
2191209,6,0.2750000134112112
2191262,4,0.5249636552566029
2191402,9,0.5250000024841641
2191505,2,0.27500001602005514
2191581,0,0.3666668081487683
2191639,8,0.36666667081019333
2191687,3,0.2750000092956187
2191695,8,0.5249667598575093
2191699,3,0.2750000037930226
2191730,6,0.5499999999044094
2191890,5,0.27500004990971355
2191969,4,0.5249639292781147
2192319,2,0.7749708804103219
2192323,5,0.5249862828686288
2192344,7,0.5499999997353199
2192373,9,0.774995748469922
2192442,2,0.5249592605792412
2192529,9,0.49653335354371714
2192658,3,0.3666666772368918
2192685,9,0.3666667088808227
2192799,7,0.6999981973661176
2192822,1,0.774998316169481
2192926,9,0.4516900622097059
2192987,6,0.27500002740555274
2192993,9,0.5249999266670097
2193009,5,0.3666670630683197
2193181,9,0.5249923953599229
2193182,8,0.2750001225427086
2193192,9,0.5250000133280157
2193231,4,0.2750000031961347
2193362,4,0.5249636311485115
2193551,4,0.5249999485058996
2193611,2,0.40261020713117734
2193670,0,0.5499999999500095
2193705,2,0.3666666760505006
2193710,0,0.3666668053254464
2193820,6,0.5249703397816475
2193829,5,0.5499999999885946
2193964,8,0.5249838630724873
2194158,9,0.36666667121925783
2194163,2,0.2750001978808059
2194185,7,0.36666683587426324
2194299,2,0.2750000675994168
2194357,9,0.27500000449745643
2194479,6,0.6999999999959233
2194684,5,0.275000084983132
2194777,3,0.2750003003070087
2194829,2,0.699999999911432
2195089,7,0.275000301312337
2195179,4,0.5249636308287506
2195203,7,0.2749999913445487
2195340,3,0.2750000022223042
2195386,5,0.5250000677357624
2195441,2,0.27500004104927533
2195588,4,0.5249953368107159
2195601,2,0.5249770144576883
2195631,2,0.525000008948855
2195726,7,0.5499999999698066
2195755,8,0.5250003114157011
2195791,7,0.36666672124580457
2195792,3,0.2750000860883422
2195964,6,0.5249738884025761
2195983,8,0.5499999999952592
2196300,7,0.5249999988456565
2196376,0,0.2749999997603658
2196621,0,0.7749999999675354
2196693,6,0.5249978953471967
2196797,8,0.2750001188086094
2196823,9,0.6999908696411378
2196956,3,0.5250000075710096
2196969,2,0.7749823430498314
2196999,3,0.5250000109807749
2197156,7,0.3666667768186642
2197157,9,0.48548686693010173
2197451,0,0.7749719721403951
2197563,7,0.36666706152825773
2197579,6,0.36666674647779723
2197891,8,0.27499999265549135
2197919,7,0.36666666146113813
2197958,1,0.5499886353059967
2197974,8,0.5249999904462579
2197975,1,0.5249953210298358
2198082,9,0.2750000067404988
2198260,9,0.7749990217563782
2198499,8,0.3666667101293132
2198562,7,0.3666667380473455
2198635,6,0.5499999999460582
2198701,1,0.5249966775020104
2198820,0,0.2750000469421793
2198899,0,0.36666665379267976
2198903,3,0.2750000962488925
2198972,5,0.366666914665893
2199150,8,0.3666666688143748
2199151,0,0.36666669965747284
2199303,0,0.1
2199413,4,0.27500014586298055
2199552,2,0.27500002877293794
2199703,9,0.6999978973561707
2199739,9,0.524989090127275
2199940,4,0.27500014897929614
2199963,1,0.36665909069531144
2200026,2,0.2750000191367248
2200027,0,0.2750001826117125
2200685,2,0.6999457185847441
2200742,8,0.5250001598075988
2200880,7,0.6999999999798542
2200912,3,0.36666666642259205
2201173,3,0.5250000070941994
2201461,4,0.77498126866214
2201561,1,0.36665909069531144
2201580,3,0.5250005930441888
2201598,1,0.7749961265678876
2201633,5,0.5250000082569549
2201806,7,0.7749791934108673
2201867,0,0.5249999856026963
2202228,9,0.5499651598600136
2202231,5,0.5249808301057407
2202232,3,0.36666666394928293
2202360,2,0.7749823430522488
2202461,0,0.1
2202927,7,0.3666667062701271
2202991,1,0.36665909069531144
2203179,9,0.27500003979600923
2203241,8,0.27500000762701676
2203348,1,0.49748504745283856
2203424,4,0.5249999911884966
2203438,0,0.27499998620380844
2203492,5,0.2750000258437419
2203496,4,0.3666668209634093
2203514,5,0.27500019682444804
2203604,2,0.27499999149416304
2203673,2,0.36666673095680397
2203709,0,0.3666666978192084
2203728,5,0.524975684338355
2203947,0,0.36666105149342637
2204069,0,0.5250000162010081
2204087,9,0.5249984225986244
2204155,9,0.49778982554946155
2204252,4,0.5249636282469147
2204686,9,0.5499817756225399
2204696,8,0.7749889938384957
2204733,3,0.5249999923306421
2204811,9,0.496533341998889
2204856,0,0.5249873222228083
2204858,1,0.36666689954424136
2204874,8,0.27500009223868443
2204914,8,0.525000010942512
2205047,2,0.6999457186390879
2205105,1,0.3666592812200516
2205466,9,0.5249868498733423
2205624,2,0.5249769138090881
2205712,3,0.36666666642259205
2205832,1,0.5249999744327317
2205836,9,0.524992158915947
2205857,0,0.5249797985258401
2205985,5,0.5250000005654447
2205987,8,0.5249999350444698
2206026,4,0.4244097273548237
2206100,7,0.2750000991722625
2206125,9,0.7749899986809767
2206210,6,0.5499999998399948
2206353,8,0.27500009673870573
2206407,9,0.5249964114817534
2206422,5,0.27499998796390895
2206543,2,0.36666670547763264
2206557,4,0.5249999950542614
2206737,4,0.27500052468631914
2207110,2,0.7749708801897627
2207250,6,0.5249999828662842
2207283,8,0.5249999995003255
2207562,0,0.2750000326039946
2207670,4,0.5249702803646507
2207875,3,0.2749999943687941
2208071,3,0.275000265623225
2208207,2,0.27500000753482484
2208546,7,0.2750000109604756
2208551,9,0.5249924116782521
2208643,2,0.5249768054195155
2208828,5,0.5249876231293271
2208944,4,0.5499999999505298
2208979,0,0.2750000277402556
2209125,4,0.6999999999986118
2209169,5,0.6999671862760913
2209395,1,0.5249977162299273
2209560,9,0.36666670845410226
2209755,8,0.40667988585343545
2209864,9,0.5250000096451484
2209889,9,0.7749931873350846
2210265,1,0.49746604473510786
2210475,2,0.27500007081722133
2210488,8,0.699943679132782
2210581,6,0.2750000154826426
2210646,9,0.4049407946748112
2210722,0,0.27500007717048247
2210914,7,0.7749809367536046
2211070,8,0.6999651500549874
2211335,9,0.6999854199365922
2211362,7,0.27500017272322264
2211387,4,0.36666684781989406
2211405,2,0.524999999389339
2211530,6,0.5250000242423121
2211579,6,0.3666670516344121
2211589,7,0.3666666637237129
2211624,2,0.27500000970299604
2211631,9,0.2750000518624908
2211695,9,0.47546685781705983
2211706,7,0.5249841627083818
2211816,9,0.27500036287768026
2211822,5,0.2750004114627396
2211887,8,0.3666666750184088
2211965,2,0.4022872456274276
2211967,0,0.7749834592304767
2211990,2,0.5249999799443964
2212185,3,0.2750000242713588
2212286,8,0.5249669226923184
2212433,3,0.2750000647536703
2212643,0,0.2750000976236794
2212706,7,0.524988957672094
2212722,2,0.3666668753338596
2212727,9,0.7749721310081912
2212860,0,0.36666666580319573
2212933,8,0.27500006198960797
2213060,9,0.5250000004700239
2213102,5,0.27500004516071513
2213191,8,0.2749999986715176
2213289,4,0.5249636320598557
2213308,2,0.5499999999224019
2213309,0,0.3666666647741461
2213325,8,0.5499999999975985
2213329,1,0.6999937588388033
2213334,6,0.5249738469812776
2213402,2,0.5249769051144569
2213531,3,0.525000031677087
2213551,9,0.5249963434681175
2213595,1,0.5499999997090997
2213682,4,0.5249999649964037
2213716,0,0.1
2213923,2,0.7749823430480941
2214194,5,0.5499999999754662
2214330,0,0.3666666647741461
2214645,8,0.4007852663097496
2214651,2,0.27500010502876876
2214694,2,0.5249769876386844
2214705,7,0.36666666821732086
2214909,1,0.524995326275311
2215154,2,0.7749848503967685
2215227,6,0.2750008889588308
2215308,9,0.4975162506951046
2215318,0,0.524965710079015
2215352,6,0.6999999999868797
2215358,2,0.2750000028480407
2215403,9,0.4869870483000478
2215429,8,0.5249667578030737
2215448,8,0.5249583360483597
2215461,9,0.5249925948891914
2215484,8,0.2750000117492002
2215518,8,0.5249747780361151
2215534,9,0.36666666483779553
2215683,8,0.27500001821992637
2215721,1,0.6999681059915526
2215923,7,0.27499999182183305
2216064,4,0.45112983306580956
2216134,8,0.36666666410264803
2216173,3,0.2750000042145298
2216250,8,0.36666666542161624
2216259,6,0.549999999907528
2216450,3,0.27500003199347084
2216707,0,0.36666216507346455
2216816,9,0.6999908696408316
2216828,9,0.6999908696408316
2216843,7,0.6999999999773663
2216887,9,0.5249923995482821
2216974,6,0.7749999999898745
2217001,9,0.6999522046882646
2217072,2,0.7749808898293223
2217109,3,0.3666666653688103
2217149,1,0.7749963459340544
2217465,4,0.5249636283742024
2217488,8,0.5499999999608266
2217612,2,0.27500004955885315
2217679,9,0.5249863221822062
2218064,2,0.5499999999911234
2218066,4,0.4517392850521056
2218121,3,0.2750000098904957
2218238,9,0.4755123081413436
2218304,2,0.3666666232741616
2218330,4,0.4490983212503454
2218363,0,0.5249805669032724
2218388,1,0.7749684489383619
2218424,1,0.6999405833122169
2218637,9,0.47539511583867905
2218693,8,0.4066795658953179
2218737,1,0.5249969286624684
2218867,1,0.5249751846278681
2218989,1,0.4994455264431305
2219316,7,0.27500003416642826
2219436,2,0.6999999999991672
2219503,0,0.1
2219514,9,0.5499651598600136
2219604,3,0.5250001502060243
2219827,8,0.3666667823620221
2219982,9,0.7749947536861533
2219998,1,0.5249983990660351
2220038,8,0.5249667753773671
2220083,2,0.5249769038698198
2220099,9,0.49762119460923593
2220159,7,0.2750000440444582
2220185,7,0.3666665178969717
2220351,0,0.3666666657898897
2220645,3,0.27500018697374434
2220682,2,0.6999999999867873
2220699,6,0.2750001030842226
2220749,4,0.366666667829302
2220838,1,0.6999937588388033
2220929,3,0.2750000155307765
2220968,8,0.275000088935443
2221191,3,0.5249999724646196
2221247,0,0.3666666507271882
2221279,5,0.5499999999903128
2221901,1,0.6999937588388033
2221910,3,0.27500002457807965
2222044,1,0.524975264721315
2222189,6,0.5250000023686663
2222466,1,0.4974498597617452
2222769,5,0.3666667539548357
2222843,1,0.6999966283751297
2222859,8,0.5250002439619941
2222947,9,0.7749899986809767
2223025,2,0.5249769483036302
2223128,9,0.7749579624052534
