K,topic,rank,term,weight
13,5,5,following error,0.5602539723426448
13,5,6,trying,0.46523355367273517
13,5,7,getting error,0.4320164502510847
13,5,8,message,0.3743930341401835
13,5,9,error message,0.3386890707792474
13,5,10,wrong,0.28491943603767056
13,5,11,following code,0.27977483537981906
13,5,12,try,0.27497914817882874
13,5,13,help,0.27206520574110943
13,5,14,run,0.24273644168698
13,5,15,gives,0.23797908930421593
13,6,1,install,1.0105521466609182
13,6,2,installed,0.868467146945331
13,6,3,module,0.8039089900525109
13,6,4,import,0.7558412877899209
13,6,5,python,0.6008333807558668
13,6,6,package,0.5514787835923228
13,6,7,pip,0.5321418051985005
13,6,8,version,0.4885991891144137
13,6,9,py,0.45884573025099856
13,6,10,windows,0.4445367279648364
13,6,11,packages,0.4374039329097003
13,6,12,installing,0.38877248234448936
13,6,13,path,0.3637003092910249
13,6,14,directory,0.3633883799533479
13,6,15,setup,0.31998355217547386
13,7,1,class,1.724335729159084
13,7,2,method,0.9535692596439179
13,7,3,object,0.9456811580550297
13,7,4,instance,0.527391976462113
13,7,5,attribute,0.4434605806719522
13,7,6,classes,0.37875790203890713
13,7,7,objects,0.3613725151611417
13,7,8,methods,0.3417563139706939
13,7,9,like,0.27903901938717923
13,7,10,way,0.2778344134939503
13,7,11,create,0.27598468065840137
13,7,12,attributes,0.24423286600183505
13,7,13,access,0.23977846295047486
13,7,14,use,0.23768042295186897
13,7,15,called,0.22642606587254346
13,8,1,array,1.7949194050087358
13,8,2,numpy,1.3313477859089795
13,8,3,numpy array,0.6534919680283191
13,8,4,arrays,0.5294830206974123
13,8,5,matrix,0.3581585491703638
13,8,6,2d,0.3224428020712142
13,8,7,values,0.2692623143769589
13,8,8,way,0.22959644579697372
13,8,9,elements,0.20757739066607095
13,8,10,want,0.19433984214090433
13,8,11,2d array,0.18683051602254583
13,8,12,numpy arrays,0.18639354102846384
13,8,13,element,0.17888446216317777
13,8,14,convert,0.15787525880776765
13,8,15,size,0.15742447463936804
13,9,1,string,1.7940026721494513
13,9,2,regex,0.5104191506854912
13,9,3,strings,0.48096718458515353
13,9,4,characters,0.436659134954833
13,9,5,python,0.40759625998551274
13,9,6,regular,0.29546441518712574
13,9,7,convert,0.2917440895217785
13,9,8,match,0.27953433465845356
13,9,9,expression,0.2781640548924797
13,9,10,character,0.2465941224006522
13,9,11,like,0.23602065350844903
13,9,12,regular expression,0.22752192084080022
13,9,13,word,0.22393031560515558
13,9,14,split,0.21555184674036545
13,9,15,output,0.20787870650939821
13,10,1,server,0.9549848884671633
13,10,2,app,0.6680519084996457
13,10,3,using,0.662535116056112
13,10,4,request,0.5874856785609602
13,10,5,api,0.49193230418935546
13,10,6,client,0.47964558587827455
13,10,7,web,0.47444315425884637
13,10,8,data,0.4565366310551749
13,10,9,google,0.4496347610778455
13,10,10,flask,0.44087671730704914
13,10,11,send,0.4345103337297745
13,10,12,page,0.4142731272546505
13,10,13,url,0.3996914098361331
13,10,14,requests,0.39203619007292856
13,10,15,application,0.3905259079330522
13,11,1,script,2.038892155512832
13,11,2,python script,1.1607983101773236
13,11,3,run,0.9607653249455805
13,11,4,command,0.6961618031731646
13,11,5,python,0.6874271756973508
13,11,6,running,0.4584168724159579
13,11,7,command line,0.348697062210682
13,11,8,shell,0.3017007211584696
13,11,9,line,0.28533375313251824
13,11,10,run script,0.2754100676047757
13,11,11,run python,0.2699874350091954
13,11,12,execute,0.2529212002061085
13,11,13,output,0.232200897288988
13,11,14,process,0.22429980361213606
13,11,15,scripts,0.22070686804541895
13,12,1,function,2.442054341380997
13,12,2,return,0.5438806787244608
13,12,3,functions,0.5342273134238207
13,12,4,value,0.4588870590874078
13,12,5,python,0.3166519147735512
13,12,6,function python,0.29831353775783026
13,12,7,returns,0.2965587984394768
13,12,8,arguments,0.2941644364894252
13,12,9,pass,0.266157343712149
13,12,10,argument,0.25536460058580085
13,12,11,variable,0.2528491144123854
13,12,12,python function,0.2352579730934349
13,12,13,called,0.21562784148491218
13,12,14,parameter,0.2067078832286653
13,12,15,parameters,0.1932410702362321
