Id,dominant_topic,topic_weight
28086865,1,0.7874896086526264
39663117,4,0.5721818715394453
37259168,9,0.38608501449758054
22412231,7,0.22219441117961952
25090735,2,0.6273948107006262
25279059,6,0.544130562710761
22719224,9,0.3777428786294977
7549662,1,0.4014607797688749
28233633,10,0.23644181756850013
40091963,4,0.815294226567766
1366274,3,0.3979080037290679
1751959,6,0.34058017623651127
11596423,2,0.3345548241754104
23042962,0,0.6136994923949679
4638806,0,0.45134180702088234
4585692,10,0.2665724390745006
39397720,2,0.311476857227796
35880247,6,0.6351244137856714
32969757,2,0.7607186094410742
2323080,10,0.37211927485269797
32535816,0,0.5052289424451856
20383151,7,0.5303192414878697
3610071,7,0.7470957412465209
13596408,6,0.7504520660964363
39970303,6,0.4186317471829872
38164587,6,0.32615838938201924
19094441,8,0.6345815802655911
26077231,4,0.32984711960196095
39066567,5,0.3672584601133135
27462337,2,0.33320026588215373
22865573,7,0.2201619946096539
22739592,0,0.544901262977367
23785155,6,0.31652096986668776
39231607,10,0.4637196012085704
39518350,2,0.575365435771435
25571861,0,0.5731002185612118
31614866,1,0.7332657256665799
15745418,10,0.29496198324559053
15900883,2,0.48336659817805677
32023183,5,0.6044590564729964
39549494,5,0.478510906150663
38895185,2,0.712349003561778
35792905,6,0.7854565099477433
17717282,7,0.5905437623132517
11040626,4,0.9999999999920721
36747114,7,0.24501289818346683
3695202,3,0.37703702153846114
29552575,0,0.34121518697202885
21058514,0,0.7088506610770517
33769143,9,0.4062901758137752
6239042,10,0.7096598523400165
13144158,6,0.6615573650795784
34278866,3,0.5188466619102878
26080958,6,0.8288002743879994
5834054,5,0.6008026883907597
25705544,8,0.4938850199281805
27542341,0,0.46540661596710625
38316294,3,0.5854374278457412
20110006,0,0.3902618293310355
33127008,9,0.7083706278960293
18596189,7,0.49047949786536055
2483840,6,0.331138420642903
20803932,2,0.41318444450333025
4848965,7,0.5332548555758503
27056575,1,0.5929065199171771
8701419,1,0.497809150900695
4690155,10,0.6850476025285671
26673267,2,0.8703846514940557
32463870,7,0.5219216533369794
36908926,5,0.8585951883852436
19472499,7,0.3990322513948016
38780122,6,0.5959409542776078
37015876,6,0.3336321147193954
