Id,dominant_topic,topic_weight
28086865,1,0.5364029140975254
39663117,4,0.5028185766560882
37259168,9,0.34891555776476374
22412231,6,0.1251306391647603
25090735,2,0.42293726600973947
25279059,6,0.5608323357616181
22719224,17,0.32420651271249956
7549662,1,0.27752820369116277
28233633,16,0.1781125322475527
40091963,4,0.5876483154464314
1366274,15,0.6042230792862622
1751959,6,0.283924728466043
11596423,2,0.2303459433404466
23042962,18,0.45081560225730977
4638806,16,0.374118582209749
4585692,10,0.21659366335797345
39397720,2,0.24696146033588637
35880247,6,0.4861764887055759
32969757,2,0.6103618733690113
2323080,17,0.4401274837454241
32535816,16,0.29275021223724973
20383151,16,0.3955642889728091
3610071,7,0.3836833720880097
13596408,11,0.725838786404739
39970303,6,0.2979252973413441
38164587,6,0.35441124278036207
19094441,8,0.4548915967896936
26077231,4,0.22623477561349828
39066567,13,0.2739089575038576
27462337,2,0.2362488389827829
22865573,13,0.20655984930586035
22739592,16,0.39273103017290995
23785155,16,0.1771438626375516
39231607,10,0.31879820959475286
39518350,2,0.46986440017295344
25571861,18,0.34062847598168405
31614866,13,0.5371391560646627
15745418,16,0.33430966439344784
15900883,2,0.41665145419821825
32023183,5,0.4231822403160053
39549494,6,0.3930413742976019
38895185,2,0.5797666506166558
35792905,6,0.4422883614215615
17717282,7,0.31863693928180303
11040626,4,0.9634967773416294
36747114,7,0.1889359995578975
3695202,16,0.3026215559419476
29552575,14,0.34106931959881054
21058514,18,0.3574911641351315
33769143,9,0.33608893911573184
6239042,10,0.25950688208118605
13144158,6,0.5105476941734559
34278866,3,0.3843576285497497
26080958,11,0.6478297901099563
5834054,5,0.4621505864208753
25705544,8,0.3272177514088879
27542341,16,0.27692258955512067
38316294,3,0.34096948816233713
20110006,17,0.2861678769872264
33127008,9,0.5519409219819478
18596189,12,0.4558741134521702
2483840,11,0.31369897408673414
20803932,16,0.33544299825741525
4848965,7,0.4623044541280904
27056575,1,0.42043330879876833
8701419,1,0.3738673976404918
4690155,10,0.5699882949594706
26673267,2,0.5737949052727728
32463870,7,0.5183139615373357
36908926,5,0.7573712892026463
19472499,16,0.5503950070674132
38780122,6,0.6243765264008926
37015876,11,0.3276949839404566
12030085,10,0.2711138050288097
29859761,12,0.41143308305295495
33753832,11,0.43123712337864867
4676973,18,0.2756535819767423
39111903,1,0.31211758678236756
27177212,14,0.6047068209116869
22108306,9,0.6919312469925951
38792077,13,0.4002212808790726
32589767,18,0.19833970102504034
3402694,10,0.4410919299101874
35942081,11,0.46498062959490144
26753268,8,0.5892141823445769
26487648,2,0.3448454067763675
19338748,7,0.443715728150365
19111047,6,0.33221855270551254
13980656,9,0.38949801490823666
30849351,13,0.7036798684330968
33655933,4,0.21583593160651374
13163895,18,0.2358654533431882
13356680,9,0.45308594858940643
16991754,3,0.5232671245278968
18380766,17,0.2145002466820455
5522524,11,0.2915883135773294
39521924,7,0.3665997239108087
36795424,18,0.6409053830268856
19665125,8,0.29970914359083506
33792478,16,0.41382433679143543
4054254,15,0.3303972491627465
25109001,0,0.5032712452803035
2631311,14,0.4152169422985474
843277,16,0.40939113349102324
38879470,17,0.6020814491173726
32906669,11,0.46349278985037673
23873048,18,0.3067444039628281
31350589,17,0.23585385813029608
37730751,16,0.6113157323340916
11816236,15,0.5292393941652734
11376381,7,0.2981114556132977
36053881,14,0.5857569033144928
13336798,12,0.43799963886721127
20298058,0,0.300797699543242
3068408,15,0.18283914066905174
21465348,4,0.5739733473243384
37066402,2,0.3023732104162361
34394344,2,0.31774915201987164
36447378,15,0.314664007194316
5075335,6,0.28318637087083093
36507334,14,0.24802706133201718
25709818,8,0.5439460208935091
35046142,5,0.4561927625084793
38591938,13,0.40659891914589263
37390827,6,0.479055654054112
32683412,18,0.21117931344731905
34880137,17,0.4194784103476786
27434689,7,0.28214205900659173
34708972,5,0.26144061730639867
7765113,2,0.3935072424698038
37864425,3,0.4631572410601552
6107905,6,0.5457300708304722
39978375,17,0.4164595838502001
4968210,0,0.23401684290637545
25462305,16,0.35926660724092047
35641116,12,0.33644104821530696
36816386,3,0.47915323025286916
34683400,16,0.4497564541172187
36820171,15,0.27948191053266946
26005274,17,0.24187242387253835
38477881,5,0.2794583491439439
10639333,16,0.29930207872691006
25387745,14,0.4676654987422397
40113343,12,0.34609344766232886
29080279,18,0.4276203346213605
26615756,10,0.3771467012791508
6655724,7,0.26231866236759876
38876562,5,0.2513056117724086
33592626,6,0.5550029829000044
29144956,3,0.5123215465330597
23970227,10,0.2699313603945462
5531249,9,0.41195827294767495
35224978,17,0.36408916464200014
6650906,12,0.3883488596469844
24037441,9,0.28336097098663626
12311196,15,0.27185824192223473
1056675,2,0.39573513132889804
24020720,1,0.2600341448056744
14319771,18,0.5244802438003409
5289680,14,0.4242913917937397
19919987,3,0.29283416501125686
22127346,14,0.43980595420058366
22983523,4,0.6548812510470715
10587826,18,0.26220277910037526
29581718,12,0.5279814966028056
21897420,6,0.5116837122312445
24419845,11,0.5639026807775968
28624489,2,0.546557412272508
1693945,0,0.48562267014939225
17124199,0,0.7637554095277361
21397455,12,0.41738461278918615
16494824,10,0.2821514062916802
21436163,9,0.32313454993413593
18896682,15,0.2973112529816354
17621531,18,0.31150682956024534
36534795,17,0.4408664367853882
34381588,16,0.44319075485218573
31538738,10,0.4672098291021774
36813851,8,0.39425256082081306
17173743,13,0.3501090528691919
17327389,16,0.3532770086830441
39341571,17,0.5704021479495011
18968660,8,0.6312405099270358
12485148,3,0.27267875621884297
32705146,17,0.22414379142620244
9584565,16,0.3468991111682093
39331369,14,0.355240330556506
16059073,11,0.2951561963220987
31253866,6,0.7159584221820412
24743446,18,0.3596776486268744
2465675,15,0.6168100576711749
4713589,3,0.41869712796978037
19216046,17,0.2576058919125131
13369009,8,0.3974373879320053
37541248,9,0.24654038084047597
36518512,14,0.48893682331080085
29408529,3,0.49684970136966206
23617898,6,0.5319530581230332
40006924,17,0.28320985397590687
39394936,5,0.4793672615594231
34352419,0,0.3154667916021157
22731782,1,0.8089724203415284
19484161,2,0.5441415934476433
18352815,14,0.7730161168572891
4255854,14,0.29481829343451865
4717238,3,0.2575284971757938
38704586,6,0.48275153061650516
33572928,9,0.2620575170649504
35846053,0,0.4112169357878513
38343972,4,0.4921878594443835
39396222,2,0.428288595258588
3842927,16,0.6862097788716303
15966537,13,0.772346686133485
23154821,13,0.5259810416083367
23580176,6,0.6417968658788432
3489451,14,0.4011814955822573
34052977,16,0.3466157359166447
8358781,18,0.28455094630531846
5566160,0,0.6480852867465662
9952655,14,0.3281776102341909
5258402,6,0.1473558824799443
35822563,14,0.316285568649969
11601629,9,0.6155363203908653
7184454,3,0.2580798845506703
23779995,2,0.7305838925174201
18767257,3,0.27845322871512246
10292057,2,0.29099325851434205
9193773,6,0.5292167304771316
15194061,13,0.44385204706276227
33452601,8,0.17007203187917763
13664861,12,0.49474967323096525
29922373,7,0.40209802056359845
28410763,12,0.4233682829048504
35006204,18,0.21877003174070783
11017984,8,0.4863811233025483
10459673,12,0.3277865653385929
36854690,3,0.2700866740712284
20129259,15,0.6138563821850895
21434728,13,0.3779288290777617
18667053,7,0.32302012200901525
39448604,13,0.43618049041977064
9852226,16,0.29515714851069097
34452680,3,0.3270643597740734
18821795,1,0.49883557881095236
10903748,8,0.4473664653177681
25375057,15,0.279869178645743
32723802,3,0.38096636717847626
16044668,2,0.294428807533336
26770121,15,0.3174572158866969
15661231,9,0.26672547326514195
21403044,16,0.5631226002241765
18946286,6,0.6979400018738564
35625488,5,0.3687912307592441
36301179,10,0.6085870620802645
23963369,12,0.35743752853670757
21047921,12,0.4797552850639313
28677597,18,0.42043883925076764
16597396,10,0.5122921539518531
19430190,0,0.6033095174933312
28085788,16,0.4437331261117057
16664360,7,0.3824342466503123
8973238,18,0.28716242455531155
38343213,12,0.2125831988821815
16329869,16,0.4920296805493366
14621310,7,0.38515744768834054
27524817,18,0.36993776876396167
29029077,9,0.569437284098767
8573464,11,0.4703244165483755
28930706,13,0.24449744725450212
18486244,0,0.3019558924255527
28384690,10,0.7513492050330622
3905548,2,0.3906692231066325
18689026,16,0.3776440987286701
36689898,2,0.5336522756035811
5513615,9,0.3173571511656732
14902299,13,0.7124995461712104
38579256,9,0.4936884094074341
6871686,18,0.34223945085328156
10424987,0,0.3231899409979399
33492593,13,0.25756275409588203
27440989,7,0.20530689528261925
2193009,16,0.2618512396558262
31419145,18,0.44772540958890694
30025502,1,0.40742062233597154
15265319,18,0.3078692380932086
38289432,12,0.24929033980309265
36697521,4,0.7167876503553958
38038700,16,0.21724607265884185
35440222,11,0.3725993804016354
31400143,4,0.3445642981659127
9014056,9,0.22860082471866272
27118886,2,0.5450398291583267
40027392,0,0.6424976924542012
32078763,3,0.39057803467372226
25064271,18,0.3301732729419524
19833315,11,0.3258238339151399
17202946,17,0.4340763978297113
1258199,16,0.23117619228967867
21705101,7,0.23050340974443215
29832659,16,0.3173331043517265
16816379,3,0.2384617632065292
20202639,14,0.29453324780225926
822195,16,0.3109948825146217
37467812,8,0.4346049077514424
39847007,5,0.518711626065835
11268039,14,0.43595333173349543
29621334,12,0.2975156314972772
17459700,15,0.2222991372469735
3165213,9,0.6583342629859978
31473998,11,0.803697852012579
22301531,12,0.3035197915367377
22787091,16,0.35490064819167555
25903242,1,0.6590077458821295
30699806,8,0.32890326529539265
34071495,16,0.45006588189020613
39128412,7,0.5688565243566593
37749111,2,0.5364519871065088
14734492,13,0.22790130754614416
13167852,3,0.5961646810580453
39721813,2,0.5154814095283594
30444863,2,0.49967464637411924
28228720,16,0.16775608520141744
30016119,16,0.7812240247227443
20109487,16,0.24889247047950794
35461213,4,0.6336837967473131
17528842,1,0.23779964417887595
34133667,12,0.251091728632028
13446989,6,0.45153979839592634
16435697,4,0.4017416462473484
12612229,3,0.452220929045801
17412087,5,0.30804528132412734
35505498,6,0.34664144346379244
34422238,1,0.2823810784818492
27810898,18,0.24419498332199882
17229045,10,0.40237992267222333
22254151,3,0.5760898820782188
25319851,8,0.5336191826190892
20966102,11,0.2859765289551575
38117824,3,0.26538075969726516
17384485,11,0.3927212511718503
8320106,9,0.4856849807239627
39151443,4,0.8006351791793967
992136,11,0.5371101819935287
26984555,13,0.19622783710555067
24422724,16,0.4872674669818581
19693782,12,0.5033814846431132
12139428,12,0.43303253322602897
24286544,9,0.36969354823963063
14863576,9,0.38535669203619227
26214245,13,0.2908879433763092
25379098,14,0.24777368777508804
9526873,10,0.304316367657657
7385374,17,0.5721401673451534
928806,7,0.8372018016651741
3861148,16,0.30592984375369925
39533524,11,0.45027557656720835
31946790,7,0.45854949477522106
32689758,12,0.32226332491239545
22946117,14,0.35503723970165335
15555589,5,0.3027013388799118
3134850,2,0.48095689791254037
10831075,11,0.44128637174934654
20629113,16,0.6639854862732386
28917968,10,0.2704137697557362
28999332,11,0.4376064906410452
21739518,9,0.44158406645775
18241359,8,0.4297419186624091
13010551,3,0.21924084271002714
11651188,3,0.40196880269828394
9100431,7,0.2649205816426175
34657480,10,0.21795000792595157
15898829,18,0.3345234764118891
13729394,14,0.28835736014318575
6603448,4,0.32780749014427096
4293408,18,0.28212925896928637
28862412,4,0.5783378833571468
35590796,9,0.3144093172660056
21735827,1,0.32934467651935684
23111625,13,0.39440697077355
13093806,12,0.35188020960392447
33426634,18,0.3748221248517298
30032701,16,0.3278602881084819
15622082,2,0.356014807186803
17819311,7,0.6735478530583728
7381998,17,0.2702916648999458
36169342,14,0.3677063348284936
22120887,18,0.42250030542914674
11850762,3,0.22682140865369882
25726289,16,0.37500611714405235
13792798,12,0.297670984729456
31657423,3,0.27405492081220895
19655688,3,0.69823231640918
23409982,3,0.35475280018469363
23704826,9,0.573569931151931
8535913,9,0.27202643048301367
24540431,13,0.35745032320082065
23021976,9,0.4964379261162182
7199405,15,0.45454033008529177
36447597,13,0.2935665461319215
22386064,16,0.535851521773954
32660596,18,0.3199200802417364
34662357,3,0.3251712436189446
37166891,16,0.32529222593715784
22411463,18,0.41591207553183657
8953035,17,0.20442355344548052
1905396,2,0.49490865940486123
27208757,17,0.2675960119836934
9645924,6,0.5893585678723825
39509080,12,0.3368488940558046
11366294,16,0.3962481797011644
36385992,11,0.6317491761126852
7969552,9,0.5592178604397088
29418117,2,0.350990821131267
9486345,16,0.2526844223246152
10773372,12,0.3167085593592511
13936169,6,0.27781043353333956
33680750,8,0.8257579724418185
29471617,2,0.23240866595703155
33971496,2,0.3723314700703471
35585362,14,0.2274329345505355
32177449,18,0.4195312866524008
11388632,2,0.4312340072213513
1111173,2,0.8553364956824311
30036443,16,0.5084021212606531
17320133,3,0.31568561457835553
12853628,3,0.38125956019767915
23159019,13,0.4470114268456414
1956249,9,0.4454485856728664
35722096,12,0.40482531927948057
18799033,6,0.3431264391639528
6438260,6,0.31418826625921437
19782309,5,0.3917736227953504
13018266,2,0.5525843470866525
34336273,13,0.3374713612668071
12851374,7,0.4765590224381068
15821830,16,0.3436326322804263
17060930,5,0.4338727972366297
28267756,17,0.5622598747894885
38778676,6,0.2898387552608619
32358269,3,0.34176498836368985
21886526,10,0.2193680207489671
14413661,17,0.460142843085376
4113014,10,0.4780753483265617
26897759,18,0.3183784808614833
38618888,9,0.3023410841430651
3442920,10,0.4063251206178383
23800972,5,0.31947402340763287
31063601,5,0.43477764356752946
28705834,8,0.20904023824593115
27607638,1,0.6207482866599238
6931039,1,0.4185109567582333
35761561,1,0.3896984752075563
28288395,6,0.3095526369280522
32874900,9,0.46939802810745307
38071436,4,0.5457976262140867
27219759,9,0.22135607917503478
21158731,16,0.388607861675245
26361113,10,0.3696802641305693
27034416,9,0.5453546459814255
22253695,13,0.2774844631908791
11622692,8,0.5018279574014971
16837642,9,0.2289757931784186
3894923,3,0.47818523380976613
17438943,18,0.25722849352225524
37732552,3,0.2984292972666904
23809636,2,0.46041450598588757
39143465,14,0.2984161426405282
10866990,2,0.41201939978754315
17197406,10,0.37791801535435876
2470121,7,0.3627956630811104
34005479,16,0.22950922489064168
32079691,9,0.5754274955689039
28477877,9,0.3449512968528207
10497342,5,0.21631524812477046
22534552,15,0.39750650811854793
14922533,5,0.3098377927106133
35593961,10,0.38757315605292186
32141623,17,0.30339946187257427
35583510,7,0.28176381661499444
12170262,3,0.38818088900544473
28022998,1,0.3478280465999719
25775965,18,0.34914841466913776
22891586,7,0.4050789388726189
7973002,5,0.5150860486225447
11798323,15,0.32991026040812527
35330733,11,0.2285944377730529
14429724,3,0.3152162735889672
18598238,16,0.5648260282580976
14195544,5,0.3134607399073167
17005775,18,0.41825368163753157
33325603,7,0.37282416595427487
16787725,4,0.4465230329004613
38960196,9,0.48204309984561994
39829846,8,0.2356306271697383
26278348,6,0.7526247122845034
6203653,11,0.29931490621612034
37865763,4,0.4620128930458598
36491375,0,0.1904214931864414
23833324,17,0.3298470010042694
30585679,8,0.6559481597256449
34462682,16,0.5325029626643785
18456841,16,0.44684380343761904
7070693,11,0.3708251525201701
16387597,13,0.5262254991532207
23295868,16,0.27794221001037417
21045437,10,0.35231409467057534
32334346,12,0.7445986798275598
12810499,8,0.7991556675023457
24109713,3,0.326555018215306
23891486,11,0.43693595906785776
36362175,4,0.206451694479214
29701951,6,0.35965785763353764
5315873,12,0.36254023198418533
40140412,11,0.4506656455666631
22436864,17,0.3664420173135381
14236633,14,0.44254419642213466
38881888,12,0.5420475798726122
38807067,5,0.34033064224910153
22848533,7,0.25578709674071953
23711762,7,0.1561057552877653
5164307,2,0.6835801596529646
3898572,9,0.18324511106615332
4360636,17,0.34862305488789647
31402734,16,0.24392977499012083
23872285,3,0.2215386265477639
1431936,6,0.2538245477675554
39407747,6,0.6306723582344532
27883769,16,0.40792764264943865
4888440,15,0.60835446105842
37022787,14,0.5627280430472156
24624809,6,0.27278836212436863
19610240,2,0.463091911232811
19617959,3,0.5708995066291073
34714863,5,0.2621968692687868
818942,17,0.3590820474309463
29244434,16,0.4081568846207343
33333980,5,0.36051989565998216
1229414,9,0.3302715056615368
23506306,13,0.49173006899407173
22603750,18,0.4712507797556437
38723055,10,0.296682051446155
39836449,13,0.33761667041900245
34411047,15,0.26985169170239165
33979709,13,0.37638980300028935
34525893,9,0.30464559383971146
12328678,6,0.6906345950467054
31111493,6,0.4376138563895283
38367206,3,0.6625318869341712
22665833,10,0.42668884703390786
8779497,10,0.36335978113916795
28722677,3,0.4680854808393084
38384829,6,0.5164634272144191
13824973,4,0.4357420884118822
9770133,16,0.5317189912078071
29566846,18,0.27034103631555295
14579231,17,0.4020558375992421
33658216,3,0.3178143307422788
22561495,4,0.6878942965951221
5918633,6,0.4375778770580572
34383951,6,0.3104114739845743
27575354,17,0.3492630569797625
11228153,3,0.2837789005711073
3407414,16,0.27477796886176714
16813088,16,0.4471197669164698
2038247,0,0.23996143294856678
33713149,1,0.24710717813337618
5445462,17,0.4005181353364997
31872863,12,0.561095342195065
3486372,10,0.6414406496944054
17492923,4,0.3415582220449153
24058127,10,0.27532429372879563
22787826,14,0.43169305990059803
24404729,16,0.38239712236170575
7768633,9,0.28078716674925347
8930370,12,0.35855268576390203
34584484,9,0.27759794694771334
17370820,8,0.49397357477208337
28658918,14,0.42645953854445273
25285665,13,0.3445265852763174
14588682,16,0.21638886978799682
23205147,8,0.6952240551902252
11897028,15,0.8529726420718577
28078327,16,0.3458770169846377
26698401,7,0.24390836404983846
33720318,6,0.34757905496381836
553019,16,0.2097867793439251
40121221,11,0.44784685476119496
31960214,18,0.47421273765840666
24981505,8,0.5975217663667419
24607358,3,0.4860914236106067
37302934,2,0.451780751779346
23839662,17,0.359439232186695
29901471,3,0.16635787157398862
24834926,16,0.3778505191817359
24087593,18,0.4514683386786891
36258215,13,0.5806927681349418
28119877,7,0.3174175119338419
3730616,5,0.7857631966099138
32991977,3,0.3328595110005091
2828962,3,0.17454812803202768
32040304,16,0.4397149465209542
26805232,14,0.19969187302707567
24056286,3,0.494662184072976
21039589,12,0.27282908984097876
15807611,1,0.2455084913907695
9870182,11,0.5727054679585122
21922382,13,0.3093174594271841
16500443,5,0.33254970987858234
22156574,11,0.3271406381520259
7829007,13,0.364819561915763
33751388,8,0.43059757893632955
7629288,3,0.33976892269847625
22133696,15,0.3707392380441027
32121236,8,0.27574613907388884
2828059,8,0.732833568630707
2041978,0,0.24578564358596125
22251169,2,0.5681934939761774
15258017,7,0.33035734445309034
26187054,14,0.45767496553741455
14258702,14,0.3680806260360658
31949339,11,0.2314163132515486
38679516,17,0.32289259971775575
27194710,16,0.2887396710159374
29847082,8,0.4052279872267762
27959962,18,0.3640023666019479
25914854,3,0.28116350334381585
19261392,8,0.4191947809745466
25490432,17,0.35026730040098236
21640880,7,0.24402969513489822
25455067,4,0.5853975128840954
27790357,0,0.6246305666196242
8449454,1,0.3422306323081356
19169352,18,0.36202667659476223
29743523,14,0.34429646253632185
33657182,12,0.19759740204230772
4295799,17,0.29624659556703287
39084519,16,0.6114837959133569
25720742,15,0.5613779658210044
35540265,5,0.3681686059595551
15947517,17,0.5005316398405188
10475448,11,0.2765020651981496
22878113,0,0.32841159933865893
16022579,2,0.4273851391476048
35984404,13,0.45960803771342096
26876438,12,0.4220551701190743
10018679,9,0.4481621665079777
34257693,5,0.31739227656794083
31795092,13,0.6716183782283407
9445835,9,0.23349134439693067
19527097,0,0.2703368601705612
14658945,8,0.7480543195127918
762764,15,0.34478473579177693
24591917,16,0.39045448344250083
38237598,10,0.4083861896118324
1842389,12,0.31834867751300916
23618728,6,0.31934283902462673
29545601,17,0.2672608315690604
31307014,4,0.49301793286210677
38447314,12,0.31674961004150426
14621224,5,0.28654122393033704
2415842,13,0.3376953933983613
20502312,7,0.20762129696037687
21113773,14,0.1602275353504884
31487381,18,0.34291542629740357
16700779,5,0.34893734372335933
14533936,9,0.2097004165082113
32485542,5,0.23953119101307535
32813162,18,0.47320001374454973
30834395,15,0.42081314921934376
33405490,2,0.3395766863321452
28882496,16,0.44823208382857743
7556499,8,0.3289478614132086
32740320,18,0.25584017263409614
11481618,13,0.393753415213758
24376574,13,0.16632113003095164
38219558,16,0.5673690268666397
28520450,18,0.37805705098231196
36131003,14,0.3090798065039341
8299270,6,0.2988183264426683
23234436,13,0.34186592769909196
37830512,5,0.3537348802613609
5403138,9,0.454396540409521
37662869,15,0.363479723945304
3586295,14,0.3420949521056181
35258750,4,0.47665439891132133
33713501,15,0.29815411286614946
24057239,2,0.45026920944716947
18478240,5,0.42416777577819603
