question_id,cluster
553019,1
40121221,4
31960214,2
24981505,3
24607358,1
37302934,5
23839662,6
29901471,7
24834926,7
24087593,7
36258215,3
28119877,6
3730616,4
32991977,2
2828962,1
32040304,0
26805232,5
24056286,7
21039589,1
15807611,2
9870182,4
21922382,6
16500443,7
22156574,7
7829007,7
33751388,3
7629288,1
22133696,2
32121236,3
2828059,3
2041978,1
22251169,4
15258017,1
26187054,3
14258702,7
31949339,7
38679516,7
27194710,0
29847082,0
27959962,0
25914854,1
19261392,0
25490432,1
21640880,1
25455067,3
27790357,0
8449454,3
19169352,3
29743523,0
33657182,1
4295799,6
39084519,0
25720742,1
35540265,5
15947517,2
10475448,6
22878113,0
16022579,5
35984404,3
26876438,1
10018679,6
34257693,4
31795092,3
9445835,7
19527097,1
14658945,3
762764,5
24591917,7
38237598,1
1842389,5
23618728,1
29545601,2
31307014,3
38447314,6
14621224,4
2415842,5
20502312,2
21113773,7
31487381,6
16700779,6
14533936,7
32485542,4
32813162,0
30834395,5
33405490,5
28882496,6
7556499,0
32740320,1
11481618,3
24376574,0
38219558,6
28520450,1
36131003,2
8299270,1
23234436,1
37830512,0
5403138,6
37662869,1
3586295,1
35258750,3
33713501,1
24057239,1
18478240,0
35696980,5
16022245,3
2524998,6
35332978,0
16981303,7
34662173,0
37471079,7
6162823,6
36163949,7
15378537,5
38708729,4
16110968,5
27772934,7
21784116,1
11824137,1
22899536,6
34322896,1
20444155,7
15541418,0
39776675,7
37019240,0
12559778,4
12658224,7
30380551,6
39214277,7
29973598,1
26642433,6
36152287,6
4098197,5
36894878,7
11059203,2
39792641,7
1364583,4
6912867,5
12289861,5
2743070,7
19715854,6
26352833,7
15638468,5
18117748,2
18324753,5
26762053,5
18915481,0
21285022,1
1720743,4
37579590,3
6322158,1
36091759,4
36764709,1
8590813,7
8904271,6
13209539,6
32877873,6
1325568,1
35287254,6
34957004,3
34064104,3
38808452,5
14006028,1
26683509,6
34755256,7
20136274,1
13111025,3
18838328,7
27284196,1
27990497,0
18581174,1
33929929,2
37289559,4
18883222,0
19441031,1
30293680,1
29300175,1
550804,7
19228711,7
38361224,3
4476354,4
19961071,6
39408038,3
25663653,1
23378498,5
33442872,4
5772148,6
29641616,2
17039151,2
32239077,6
17088224,5
10011302,0
34576409,6
8934530,1
5234944,4
19545979,1
15881439,5
30746167,0
25429219,7
27827503,1
16820635,6
8674426,7
20602488,6
35825289,5
36034926,4
28594000,1
31577926,5
33303952,1
21366021,4
25028105,7
27973941,7
30492313,0
6335906,1
14779216,1
10599347,7
19915264,1
20341650,1
22244837,6
36612981,5
29997186,6
4782028,3
36068943,7
34856717,3
7389109,6
29591313,7
10860774,6
25543741,7
35997393,7
35871625,3
32731554,2
32821143,3
16705670,7
28128514,7
17887503,5
35692719,5
21282039,4
38528332,3
36725130,0
35998123,7
4065085,6
14355642,1
33067867,0
26741204,3
8158536,4
39580929,4
26711396,0
26936345,7
26295092,1
14924795,4
23355661,7
17398040,4
35423366,0
8764895,1
20600527,1
14609467,7
34574351,0
21309172,6
21713148,4
28522671,0
13440956,1
34216141,7
29363697,4
31806428,4
35407893,5
21370722,6
36923265,1
37242036,6
35628640,3
11387439,6
11580789,7
9937781,6
36425234,3
23103370,0
13703295,5
29796140,7
13711187,6
31468597,6
26949091,6
18064914,0
32033557,0
38877102,0
17220997,1
37661073,3
11280464,1
34315152,4
11298909,0
29489717,4
14898089,4
26321618,3
39029632,0
22557758,4
6165819,2
5891359,1
30264461,4
23420021,4
5812318,6
902039,4
14532634,1
21392956,7
21699022,1
20262687,3
14184623,6
10110295,7
39366291,7
18245975,0
22876655,3
25856475,6
21175922,6
8063012,1
36738309,6
31388828,1
39626338,4
30405420,3
30067180,4
9914393,1
15442717,5
1181233,7
29775539,6
6649990,7
29794853,6
14850960,6
33665542,2
26527493,4
28759361,0
36386761,4
144218,0
33335937,2
12894154,5
18131839,3
2591580,7
35356198,0
26106833,1
22331396,4
29590189,6
38906797,7
23935029,4
26822873,4
31348238,5
1554673,4
17252024,0
32325075,4
10368153,7
37432161,3
30636248,3
21153407,1
39355483,3
22135108,6
22179718,7
1672113,4
32705280,5
23210644,0
14199168,6
29972991,0
31878409,1
26166248,7
19604825,6
19544545,6
26441236,1
21528899,6
18692818,5
25407738,4
31644677,6
27651993,5
12182744,1
33914593,7
30754926,3
18428457,7
36210157,3
34706485,3
36163147,5
28951256,1
18472826,1
10818445,1
13143218,6
26887558,7
20456759,4
30354380,7
33314704,3
4106332,1
39450903,3
37659066,7
18615022,5
36014646,7
19376994,7
27000754,4
37454726,5
13754880,6
34005062,4
39976348,3
9515559,7
26188763,2
39050676,6
19132927,0
23531110,4
24785657,1
18502197,3
32868911,5
22263679,6
5415199,5
19414060,1
2680619,7
22816409,6
27981595,1
31436023,0
31605888,7
38903443,4
26440574,1
13179917,7
27715429,1
31911465,5
36789493,6
21367320,7
26002936,7
28082017,1
29467807,4
7680343,1
12945387,0
30270899,0
27999685,1
22488693,5
35685146,6
30331943,2
37232804,1
19012948,7
22716035,5
11959434,1
37644773,6
31655788,6
18166360,6
4698755,3
38164191,6
28599012,3
31693683,5
11462235,7
28634422,2
19791208,7
36967011,7
13703724,5
14633290,5
23055860,6
21848033,4
30202445,4
37058194,5
29836948,3
12868559,2
23199042,6
33804118,0
14398868,0
37530500,5
28975467,5
18312886,7
35228991,4
14828945,6
4163740,1
33597066,7
37310695,6
21649113,1
29597831,6
34818228,3
36289259,0
35922675,1
32855029,7
19670697,7
8979031,2
1151207,1
38358521,7
24062013,1
21310797,1
40063530,7
7074051,6
31353423,4
30998543,4
36607953,0
33984132,5
5972506,1
11636162,6
35135979,7
16575250,7
21189294,6
27851087,0
31501806,6
26941785,7
19295832,1
4922623,5
22752467,7
26328818,1
17858553,5
38876429,0
29070176,5
23343709,3
26224484,5
9270931,6
33335291,6
32894378,3
27885855,4
22869719,5
22522330,4
28614911,1
34936193,6
34447789,3
32422279,0
34897280,5
32838397,6
10455538,6
32170913,4
23759873,1
7274521,5
7881110,6
27789298,0
30289289,2
21542301,6
5903501,4
25469869,1
22699808,6
3651339,4
32427207,1
36504073,0
28178477,3
37550934,3
36066054,6
4513937,1
37493102,5
23716734,7
29965571,4
16883360,6
23006023,4
25839183,7
28646271,4
24509307,4
9375878,1
20098319,1
34525277,5
31231115,0
39346549,7
4131546,5
28521142,4
27434153,2
20391489,1
35550913,6
25492346,6
20441762,5
31449291,0
26923433,5
27000546,7
32376579,1
27289344,5
29704164,7
21607965,3
39297328,5
34687818,4
20462833,6
39843230,1
16500798,7
12065019,6
35179953,6
32231896,1
4785918,1
32975638,7
29222034,7
23311483,5
19121894,4
34601505,3
12880324,7
35353771,1
18157259,6
26921854,3
6854662,4
37913101,5
40038519,1
16121686,2
37111118,5
27195594,1
37521814,5
6895205,1
27414913,6
6849582,1
37685459,1
5046845,0
31268914,3
21512572,7
21721545,5
17571349,6
22676327,1
22488553,0
1490429,1
27391292,2
19646627,3
16678500,4
35944841,0
23140799,4
31088263,3
29785941,2
28399233,7
26246233,1
9174234,7
6466628,5
30703988,1
27237072,6
23160476,2
23522539,3
34180827,6
27915151,6
39314024,6
38988705,2
900420,6
27587108,1
38685620,1
37560990,1
27957831,1
36892829,1
6713463,6
5180521,2
35374933,1
23288447,6
4226824,1
3247183,1
32905668,4
9312082,3
20018092,1
35141092,2
39370510,5
31192752,3
36582696,0
34015615,6
39018998,7
34048210,6
2900362,5
1999412,7
1080920,7
2863406,7
18439316,0
20887555,6
15398865,2
15169015,1
28814603,3
35630020,4
29545547,5
11380380,5
23640624,4
39491918,1
28015865,5
34427715,0
28256804,5
5068100,6
36802811,4
36661682,2
30610885,3
39987071,0
37956517,1
35795089,0
16746685,7
26954694,5
30668106,2
36164170,1
28277137,3
14888843,1
32872828,0
6681243,1
4735732,3
32852208,7
28513480,2
17944235,6
29096898,3
35351203,3
20638999,4
24764431,1
37200386,6
10773010,0
20012919,7
37646631,6
38013618,3
10044903,1
9283606,2
33384112,0
27038061,1
2102294,5
37231619,4
4717751,7
29061751,1
19002235,0
36655901,3
12888655,1
3746672,2
25317270,1
31108850,4
19256155,5
35324657,6
35778136,0
5551286,0
38073332,3
2102216,1
19236833,7
4560554,0
15761528,2
29690535,7
37901186,0
9484232,1
34117072,6
4919681,7
1489041,5
23641871,5
35032792,7
35261895,1
11216894,4
38895856,3
19804129,6
24811286,5
39901860,6
31924543,7
39663469,4
37045399,1
20710532,1
11251257,6
32350505,0
15374291,2
28267870,4
19728908,0
22466821,6
31984914,1
39086029,0
21586655,7
38622500,2
11715227,4
32577351,1
8957429,6
17309453,7
21527770,0
20365878,3
18240549,5
36286333,6
34674558,0
25927578,1
22041231,1
38269658,2
31385175,4
39964995,0
8820451,1
10526847,5
4695337,0
5474624,6
33944914,0
33795241,6
12391092,1
27291870,3
22796024,6
34367353,5
60680,1
31917430,2
24330068,5
13077939,7
38509208,5
33060192,0
9917334,6
5097005,1
25705707,7
29171937,7
10554276,5
20329927,0
37355662,1
32217242,1
30751547,2
30838820,6
39406836,4
1071277,5
39003251,7
30107606,6
2345331,1
8223137,6
4922926,6
13900946,6
11124121,6
2553672,5
21731133,4
37266221,1
28640971,2
5824859,1
11726866,6
9041958,2
15724672,4
29687761,6
34197936,0
5452931,1
10095299,6
37837311,7
3068839,1
39313273,1
15409132,7
25277433,2
18135547,6
38385558,4
21478132,0
16451509,4
34059399,0
30634243,7
35087630,6
14283086,6
2405936,1
21147095,6
10121485,5
17596250,7
35661474,3
38686206,7
15555968,6
4010507,5
23451359,7
3463698,5
9118322,7
27518446,6
37783991,7
11005233,6
1423214,1
37681840,1
24727929,7
2397324,5
21188579,6
32554641,4
31236247,1
7258245,1
39121709,3
30897250,2
37773037,5
1049320,1
13504424,7
29847535,1
24621792,3
1042451,7
28948385,5
36265049,6
24947418,7
31264735,7
20037426,5
15272637,5
40024017,5
39174657,5
35919242,5
19550326,6
33476755,7
38788066,7
28354550,6
25619945,1
35570319,1
23894138,5
4877924,7
28630249,3
29928457,2
38648328,7
18438934,6
38790368,3
33807424,4
12448426,1
23834765,3
24801534,5
10942236,1
26853262,1
22811382,3
5409308,7
23808918,1
15635972,1
36409596,0
24428091,3
29406767,7
352079,5
14469685,1
34789938,6
30759381,5
24370721,6
37677496,0
12062715,3
27302424,1
13658930,4
33928553,6
11606091,7
24099620,0
30595908,1
16491594,7
8288133,1
35360816,7
8695422,3
23047450,6
39400957,3
34554347,2
18858676,7
9428419,6
1098118,7
7279355,5
25299624,2
28679154,1
12326117,2
20302196,6
18844894,1
16821674,1
34367078,7
4924273,4
28125565,2
12108913,5
1824735,2
23144164,7
36527407,6
32802334,6
18881741,0
7834907,7
26745536,1
27042627,4
17978073,6
32213251,7
7276232,1
34063514,5
15841024,6
39652954,5
5407647,5
25917528,7
23640588,7
19216630,6
2733660,1
5127991,3
39837732,6
7660231,5
22043658,7
18905392,1
32580489,6
37768058,0
39323817,4
32394655,1
34550005,6
8027065,4
6889640,1
33135942,1
3265232,6
3448505,7
38309025,6
23529312,7
20112500,2
18653004,6
24809425,2
19315030,4
21047524,3
27662072,3
36870792,0
14225513,1
28206600,7
20741435,7
32974691,6
37716326,7
13531247,6
31192256,3
32239228,5
33027687,7
21542753,1
5866475,1
16976405,2
34011154,3
28622414,7
37413144,1
33245685,2
863234,1
23221747,4
20037687,6
33371664,1
18695990,1
39131755,1
10068419,7
34344025,6
39372150,1
35282826,7
25435656,1
24366775,7
16728695,3
34481205,3
28066146,5
6134933,1
25839070,5
11056821,1
17875037,7
21703142,4
6978331,6
37191442,6
2378110,1
34788422,1
35407514,4
11832824,7
26989736,7
38860185,4
15110685,3
27100278,3
37471934,5
35101847,7
29839397,6
30064894,0
30681997,0
791098,1
17437025,3
27558559,0
34543830,1
10446440,4
9567326,2
26598064,7
19889821,4
32879491,6
37788567,7
12406827,4
28794015,5
26914900,7
24650612,3
5012560,1
33959632,4
39971597,0
19373759,3
5550145,7
13936170,6
22801307,5
5882006,3
18353203,0
31518664,7
38600982,1
19648648,3
9384918,1
22489425,2
29463075,0
33496350,1
33772547,1
31397170,1
29322753,4
7900488,1
22098390,6
33190668,5
36972604,6
35464931,0
22367854,6
34451403,7
19507010,3
24024510,0
35736598,4
33242629,7
33761087,0
36574494,1
23945949,1
10428399,6
27930732,3
35006623,5
31467421,3
19922370,2
92928,1
24557707,1
26326663,5
24617100,1
20990538,0
33641756,6
26933761,4
22976596,1
5756427,0
3332494,7
36388632,7
26797025,0
17968100,6
34157247,2
34071433,6
33071152,2
37379492,7
7339685,2
14968560,6
26757412,0
37150065,2
37851443,1
25468014,5
19513761,1
14292349,3
931699,1
38983743,5
33694940,0
7065761,5
8497428,0
17584973,1
25779274,6
12838111,5
26620076,0
28673564,5
32970960,3
13168374,1
38405158,4
21071264,7
34463263,3
25585151,1
35342769,0
34896705,1
35981030,5
36546998,2
19250247,7
23360801,5
34322778,5
32084646,5
37140143,3
35228855,6
32869518,6
4239825,7
1195911,5
24524576,7
35946442,0
37422982,3
5629745,2
2825364,6
40122639,1
7076349,3
21124976,7
29443497,4
17492512,7
12527525,6
36873924,0
30921986,6
8612391,5
17931579,1
4883270,6
26544888,1
32974976,3
31269974,6
34597243,6
27743043,2
39143671,6
39798306,5
31341622,3
14218992,4
36827182,0
12076259,3
36707741,3
39792325,1
14673547,5
25458468,4
37006542,0
18222933,4
37403816,1
37329448,0
27317045,6
10011035,6
37213139,4
32365395,7
32462757,1
34377408,2
25991081,5
40028975,7
34417577,2
5322860,7
27449670,1
17210650,4
122327,4
36949105,0
30224418,2
22665215,0
15533680,5
7864519,1
22284430,5
21119726,1
17943523,1
35456478,6
24171075,0
9304983,4
11647805,5
7778215,1
29757848,6
37516575,1
30376266,0
20749599,1
26728001,5
13351341,4
11917944,4
34925849,1
28456089,6
13014297,3
16130154,7
28271185,7
33629782,6
2360291,1
36870722,7
38187330,1
37040867,6
39054328,7
18040752,7
25926957,0
33106298,5
27951295,3
25702118,2
35121538,1
35304024,6
34571352,7
35833520,1
19877306,4
29391630,4
15732491,3
20228649,2
16749659,6
9637892,1
21059929,6
32171909,6
31108022,6
22054978,3
14056723,1
33093213,2
11922857,1
24554376,1
38437189,3
26744155,2
25747362,4
13502623,6
21987701,7
25241970,1
814227,7
36867567,6
23679431,4
1163113,5
25519354,3
29292831,0
30643229,4
24125945,2
36783579,3
22991226,0
21436618,7
16396686,7
39128086,1
6795330,7
18238184,1
34258650,2
38712462,7
33571511,1
30356812,7
18557390,4
24314801,7
29784774,6
40010438,0
21899416,1
31395766,5
24815943,5
32157306,6
34471068,6
16192502,4
40129428,3
33616747,6
39322708,5
25021271,3
25018102,7
18679108,7
20329628,6
39407674,6
37102408,3
18118622,2
14219058,6
33683603,7
34275053,7
31547932,7
5832143,5
20473137,4
3309878,1
33770844,7
10647165,4
16070160,1
24283958,5
25128994,5
39615520,3
34128777,3
22850140,7
3737900,6
30082330,1
33007626,0
6154409,1
39892605,4
15737245,5
33621935,3
17985774,6
16901130,4
9251040,7
21924275,0
22912351,3
35663705,0
32054046,1
30041484,6
6048576,7
37771263,0
8083263,1
39698432,2
319426,6
38052930,2
33986784,3
39598606,4
34229140,0
31670575,1
17389011,3
30669492,4
22785193,3
24044330,5
38182258,4
24590022,5
4263001,4
30175285,5
26255530,4
21456078,7
8870261,6
33072866,5
15951448,7
36455382,7
35830915,5
24434690,6
34730452,6
23685092,1
33193180,7
18989291,5
31999669,7
14743127,7
20431640,7
36359869,1
24960814,7
7063743,2
32025676,5
39018232,0
29659497,3
20931571,5
26266464,7
31304007,2
34006658,2
38554640,2
29975588,6
22018652,6
28992000,2
37967949,7
10979534,5
37317140,1
26695506,6
4007289,1
31663578,1
959479,1
32596431,3
3274334,1
33345482,7
19566419,6
15889817,2
28628836,4
18920010,3
36959580,5
30828030,7
16616728,1
26761963,7
26433682,6
32758479,6
30025824,4
37664850,3
28045238,0
17757350,0
36564059,1
37732180,4
39002849,0
7619109,0
33707300,0
16234975,5
38223910,0
11667171,5
24789782,7
33203655,0
32807745,6
25182685,6
37761173,6
19479934,6
34610959,7
6194659,2
38836312,6
20561808,5
30100016,3
29936563,3
2352018,6
33700328,1
7553306,4
22396761,0
752308,3
9762301,6
8583136,1
39140679,4
15033409,6
2671668,1
33206356,6
20905350,4
35847419,5
15978571,5
17894168,6
19865347,0
29066411,3
36850514,6
23004729,1
36894678,0
22785929,0
36605866,5
2090424,7
37089933,4
4651693,1
20892096,5
20649282,1
30252258,5
22939059,0
32117340,3
28725367,6
28411806,3
24588543,1
7101126,6
39028908,1
20579740,7
37043151,0
36645668,4
27182350,4
14186260,3
3616721,6
35073718,1
37026745,1
40079435,5
18788878,6
1659380,1
8946810,0
22254253,7
32895660,3
15761059,5
1203639,0
17129393,6
35084454,3
31079649,7
25157090,5
15754208,7
26793625,6
15322171,7
10539823,7
31387113,3
40120122,7
30064191,6
7960982,7
34051702,7
27243170,5
21827818,7
9100909,1
3343768,3
3976772,1
4222595,1
39715354,2
4686241,6
17754152,4
16620391,1
32929952,6
790960,0
29039488,3
34768129,5
32860263,1
4923509,4
29419316,3
26665799,6
14982912,3
22925096,4
34849733,1
17389388,1
16039092,0
39634736,1
32929318,1
28405899,7
5174770,7
18181322,5
26666511,5
7829188,1
1043382,7
23012623,0
7894261,1
18504753,7
37902450,2
35704716,0
2402694,1
33826600,7
9120765,5
34316403,0
36772434,2
25465264,6
38041609,7
20042717,1
33725345,6
39753281,1
29149805,4
38070435,0
17797489,6
15450661,1
3676628,7
12825140,6
39829578,2
26445760,6
11856013,5
33133964,3
3177057,1
37693497,3
24381482,1
35082076,5
36731365,3
27434593,5
26327189,6
35852579,7
29094291,3
27531620,3
14448447,6
23713434,4
12265695,6
20073240,5
13151785,3
18137614,2
17117912,3
34626618,7
32808410,2
27407430,7
17625438,6
16561754,6
26284205,5
542596,1
33363207,7
28552998,6
23591507,4
32865597,4
4795772,6
5081610,1
26441740,5
35311343,5
24122568,1
36513625,4
31950550,7
258296,5
25991666,6
29489107,4
27352907,0
18842779,6
28161862,2
23637219,0
15660297,3
29458228,6
29012685,1
32868944,6
27734776,7
21126625,1
11359538,6
40008407,7
30539575,6
7960600,2
18511962,4
12866132,4
19772023,5
35713739,5
11766287,6
6140439,2
26598559,6
20021725,1
37518337,4
25888357,7
31477714,3
20843549,6
15511349,3
22717179,5
29335486,1
6592054,7
33077804,0
26627553,4
25150939,7
3297028,2
39960942,5
35108639,0
8234923,4
35527349,5
2897590,1
26446973,7
33727000,5
38648176,1
10921162,1
13327615,7
1986152,6
35192519,1
22163045,2
36837385,5
2435764,6
12975769,1
6875944,7
27866796,5
9519346,1
33092732,1
37221480,1
37366418,1
39435518,1
11181519,6
30017614,1
33457258,0
12586734,3
18974728,7
29197248,5
31360386,5
38770681,6
23728949,6
34664700,5
28456347,1
2554758,1
18166734,3
38255422,7
35849994,3
39482836,6
36150868,2
9153844,7
33984470,1
3866520,0
27364923,1
32641895,7
34519831,1
36747280,3
11971667,0
32140096,1
28675310,1
27917054,1
36991830,3
36323608,6
27209071,7
6811549,1
19469963,6
28702293,4
17646023,0
14174395,6
21977987,1
2922072,6
19819821,6
13881621,7
24673036,5
11221728,1
37104100,6
31837310,6
20649595,3
35810416,0
37978225,6
21317284,1
35091623,6
27406293,4
36918953,1
32615697,3
31264321,7
27372479,1
15229202,7
28929139,1
31066930,5
30020930,0
2025964,1
3985305,2
29104323,7
38530407,3
28421540,5
27691147,7
21847312,3
9787815,2
14021987,1
11501843,0
38303797,0
37776748,1
29975111,1
34042123,0
18768093,5
33429487,4
21497591,4
24045554,2
37306741,6
905005,1
21274526,1
33780334,5
30627899,3
12645782,7
5768406,1
18696303,6
26702689,7
3843188,6
39821339,0
5431958,1
9817292,4
23837877,4
4870771,0
30343156,6
9314824,7
10318351,6
7348144,1
33288798,0
15756007,1
36584425,3
31561965,0
16755042,2
24573354,5
34081424,7
30691347,7
30418181,0
25836358,7
2278665,1
31123308,0
36204534,2
23707644,6
36592907,0
24640154,3
21145909,6
34775833,5
30022017,1
27062652,3
20111254,1
21802519,1
13242221,2
4872183,7
18626533,7
15709227,6
25303839,7
16276268,0
21647054,3
9148782,1
19123269,6
15828294,1
31577280,3
32919316,7
39616631,6
8439042,6
7037938,0
20160983,4
29729956,4
36001620,2
35433166,5
37127556,5
38806295,1
30564818,6
18346894,6
31584379,1
40056887,0
31500173,6
32728212,3
3238150,5
33395903,6
25253618,2
33313048,7
23282945,1
22109712,4
36297610,6
31185130,0
22649379,4
14332114,1
28488492,1
25459285,2
38594352,7
16927428,1
7884712,1
33319060,1
3503861,6
17568481,3
10492548,1
17408825,5
7016509,2
28032722,0
33802391,1
16989842,5
28259366,6
40120596,6
26104434,0
24432209,0
